1d,7d
33601.2615999999,33856.9093999999
33658.3608,33304.2925
32618.3935999999,32998.3156999999
32138.6217,33084.0768
32665.5606,34342.8493999999
32516.8358,34140.2569
31793.4409,33275.8462999999
31102.0655,33358.6068
31616.4085,34060.607
30924.8845,32767.6457
30993.681,32291.7373
30251.1009999999,31616.4684
31068.9870999999,31834.5105
31467.6605,32330.2906
30553.0603,32252.4704999999
31114.7552,32353.8924
31117.9978999999,32461.5831
31296.8728999999,32518.6535
32144.8817,33343.9654999999
33338.6308999999,34658.0808
34129.4492,36010.7431
34435.0426,37112.4801
34642.1034,37592.3862999999
34208.5098,37198.5279999999
33656.1984,37039.3614
32496.7406,36655.3396999999
32326.0819999999,36643.9698999999
32763.0027999999,35987.2327
34217.9729,36169.9507999999
33461.5336,35939.5504999999
33175.4156999999,34723.6305999999
33083.2342999999,34064.9432
33447.6154,32416.9058
32419.5250999999,31194.7226999999
32650.2477,31146.6395
31858.0157,30851.8526999999
32264.6104,30917.2963
32226.4123,31331.0227
32467.5639,32022.8211
32654.9150999999,32544.3591
32643.3331,32919.3683
32949.6753,33067.7860999999
33580.1457,33666.0754
34931.2509999999,34765.2629
36132.4674999999,35407.7413999999
37229.2724,36080.3982
38212.1515999999,36846.0178
37885.5204999999,37149.5783999999
36836.5399,36029.0824999999
36334.245,35615.1025
36803.7367999999,35910.3808999999
36550.6601,36142.7480999999
36738.9870999999,37242.5008999999
36073.699,35852.4138
34776.9435999999,34942.7027999999
34621.654,34662.3344
32960.6952999999,33811.5693
31408.7383999999,32013.8921
30874.4186999999,31972.2451
30896.394,31163.578
31656.918,31412.1903999999
31484.6855,31492.1778
32083.3629,32043.6559999999
32344.8689999999,32095.571
32619.6047,32422.7213
32814.8692999999,32458.3155
33456.7004999999,33434.6293999999
34361.1145,35233.1175
35184.8479,36105.919
36358.9564,36786.8199
37926.0224,37410.9821
37839.5569,37495.5253999999
36917.2065,36389.339
36069.7549,35946.4711
36181.0901,36003.5570999999
36009.7781,35931.8364999999
36979.7373999999,35883.2764
36084.8864,35462.5673
34775.093,34388.8133999999
33850.1027,34118.8197
32631.3411999999,33153.8660999999
31115.1542999999,31667.0959
30752.8509999999,31442.9824
30650.9503,31476.9788999999
30437.1716,31834.2825
31640.5291,31557.9386
31801.3211999999,31962.6068999999
32124.8449,32165.9042999999
32112.8286,32401.4366999999
32382.3401999999,32416.5443999999
33386.2477999999,33092.6400999999
34569.3448999999,34415.5334999999
35947.5723,35347.0558999999
36483.4093999999,36195.0579
37878.7886999999,37484.5631999999
38451.0513999999,37199.1598
37639.4755,36883.5878999999
36609.6549999999,35895.9078
36209.4024999999,36123.1564999999
36524.1759999999,36391.2493
36481.7716,36018.0058999999
35772.6451,35866.7061
34643.2064,35078.3853
34578.2226,34700.5844999999
33475.2427,33291.3694
31867.9553999999,31772.7118
31960.0279999999,31806.2226999999
31003.0450999999,30679.1029999999
31312.3090999999,31483.1273
31912.3588999999,31701.8411
32307.6578,32246.8807
32329.4690999999,32350.9455
32569.1490999999,32594.5426
32720.0060999999,32703.5312
33410.6089999999,33254.5887999999
34735.7497,34704.5878999999
35506.5034999999,35679.9876999999
36479.7022,36190.3609
38426.9271999999,37119.3433
38701.106,36831.6549999999
37708.7975,36684.4397
36749.3689999999,35918.1976999999
36151.8049,35533.3525
37355.2382,36204.0602
37214.1149999999,37017.7108999999
37021.1799,36107.5449
35588.3110999999,35523.1198999999
34907.3236,34949.3255999999
33228.0198,34739.3122
31399.8810999999,31717.4016999999
31642.3630999999,31197.5537
31000.04,30549.6644999999
30838.6045,30268.1244
31823.3567,31701.2638
32302.2037999999,31468.1140999999
32345.4668999999,32069.3213
32626.8692999999,32850.4424999999
32750.9503,32985.0379
33370.5751999999,33729.6125
34670.1189,34981.6048
35873.2853,35957.0628
36664.2938999999,35785.6549999999
38354.3807999999,35677.2509999999
38496.2514999999,34399.5317999999
37791.4772999999,33601.2615999999
36242.2713,33658.3608
36188.6285999999,32618.3935999999
37475.1820999999,32138.6217
37657.2347999999,32665.5606
37387.4029999999,32516.8358
35908.2084,31793.4409
35820.5501,31102.0655
35483.4346,31616.4085
32744.8786,30924.8845
32015.6389999999,30993.681
31118.6263,30251.1009999999
30969.3027,31068.9870999999
31437.8074999999,31467.6605
31501.5583,30553.0603
31694.7824,31114.7552
32070.7249999999,31117.9978999999
32363.9753999999,31296.8728999999
32895.4665,32144.8817
34387.8413,33338.6308999999
35965.8732,34129.4492
36525.6976,34435.0426
35439.3176,34642.1034
35377.2001999999,34208.5098
34729.0163,33656.1984
33573.0083,32496.7406
32821.644,32326.0819999999
32824.2771999999,32763.0027999999
34283.0619,34217.9729
33896.4605,33461.5336
32051.6443,33175.4156999999
32339.7662999999,33083.2342999999
32021.2651,33447.6154
31727.7969,32419.5250999999
30776.2765,32650.2477
30463.9608999999,31858.0157
31230.808,32264.6104
32232.2638,32226.4123
31127.3466999999,32467.5639
31433.5479,32654.9150999999
31657.7632,32643.3331
31840.9211,32949.6753
32805.5106999999,33580.1457
33810.2748999999,34931.2509999999
34857.2632999999,36132.4674999999
35101.9466,37229.2724
34749.2563999999,38212.1515999999
34175.1117999999,37885.5204999999
33812.2007,36836.5399
33071.2333,36334.245
32874.7448,36803.7367999999
32829.2172999999,36550.6601
33616.6342999999,36738.9870999999
34140.3611,36073.699
33649.3576,34776.9435999999
32794.4213,34621.654
32995.9657999999,32960.6952999999
32532.6253,31408.7383999999
32136.6127999999,30874.4186999999
31989.6819,30896.394
32119.7338,31656.918
32163.1146999999,31484.6855
32430.0381,32083.3629
32418.7006,32344.8689999999
32640.5456,32619.6047
32714.8774999999,32814.8692999999
33444.6451999999,33456.7004999999
34544.9861,34361.1145
35484.555,35184.8479
36854.6564,36358.9564
38284.5132,37926.0224
38486.9003,37839.5569
37786.2592,36917.2065
36156.7799,36069.7549
37150.6108,36181.0901
36957.8753,36009.7781
36926.0245,36979.7373999999
36024.4622,36084.8864
35213.2562,34775.093
34431.5720999999,33850.1027
33167.6626,32631.3411999999
31098.0926,31115.1542999999
31622.6744,30752.8509999999
31335.1209999999,30650.9503
31235.7606,30437.1716
31549.4726,31640.5291
32216.8574,31801.3211999999
32515.0541999999,32124.8449
32713.5266999999,32112.8286
32753.8058999999,32382.3401999999
33071.2505,33386.2477999999
34088.3827999999,34569.3448999999
34806.4922,35947.5723
35141.938,36483.4093999999
36617.7667999999,37878.7886999999
37279.7387,38451.0513999999
36574.0581999999,37639.4755
35568.8312999999,36609.6549999999
36007.4581,36209.4024999999
35989.9090999999,36524.1759999999
36434.2424,36481.7716
36026.8928999999,35772.6451
34857.4231,34643.2064
34538.0386999999,34578.2226
33413.0486999999,33475.2427
31734.6463,31867.9553999999
31503.967,31960.0279999999
31216.2688999999,31003.0450999999
31600.9504999999,31312.3090999999
31949.7740999999,31912.3588999999
32266.2973999999,32307.6578
32476.1572999999,32329.4690999999
32593.3911999999,32569.1490999999
32658.3689999999,32720.0060999999
33281.9274999999,33410.6089999999
34061.5907,34735.7497
34665.0685,35506.5034999999
35275.4159999999,36479.7022
37307.9991999999,38426.9271999999
37384.8390999999,38701.106
37265.1408999999,37708.7975
36395.023,36749.3689999999
36633.4038,36151.8049
36641.7738,37355.2382
36731.6181999999,37214.1149999999
37143.8609,37021.1799
35671.1342999999,35588.3110999999
34975.9875,34907.3236
34381.889,33228.0198
32005.7111,31399.8810999999
31372.0531,31642.3630999999
30819.9919999999,31000.04
31393.6614,30838.6045
31664.1431,31823.3567
32119.9048,32302.2037999999
32167.9157,32345.4668999999
32469.041,32626.8692999999
32788.2623,32750.9503
33490.4052,33370.5751999999
34461.6359,34670.1189
35452.088,35873.2853
36651.1978,36664.2938999999
38261.2433,38354.3807999999
38004.809,38496.2514999999
37697.6039999999,37791.4772999999
36268.9645,36242.2713
36747.2342999999,36188.6285999999
36959.8416,37475.1820999999
37057.6987,37657.2347999999
36557.6263,37387.4029999999
36064.1518999999,35908.2084
34981.5342999999,35820.5501
33828.5633999999,35483.4346
32162.0906,32744.8786
31102.7632999999,32015.6389999999
30379.823,31118.6263
30960.3787,30969.3027
31652.8457,31437.8074999999
32093.5698999999,31501.5583
32315.1627999999,31694.7824
32561.0603,32070.7249999999
32613.5093999999,32363.9753999999
33042.3378,32895.4665
33770.1224,34387.8413
34526.1699999999,35965.8732
35869.4236999999,36525.6976
38425.9165999999,35439.3176
39591.3781,35377.2001999999
39752.339,34729.0163
38933.2206,33573.0083
39301.6662999999,32821.644
39838.1105,32824.2771999999
39644.5881,34283.0619
39607.6541,33896.4605
39839.6048,32051.6443
38057.5835999999,32339.7662999999
36058.6255,32021.2651
35927.0212,31727.7969
34829.6961,30776.2765
31808.3087,30463.9608999999
31254.159,31230.808
31154.4762999999,32232.2638
31090.5671,31127.3466999999
31560.3466,31433.5479
31864.7225,31657.7632
31964.3683999999,31840.9211
33382.2491999999,32805.5106999999
35270.6365999999,33810.2748999999
37320.5887999999,34857.2632999999
38145.8880999999,35101.9466
37465.6883,34749.2563999999
37815.4179999999,34175.1117999999
37097.8059999999,33812.2007
36714.0817,33071.2333
35361.9496999999,32874.7448
35375.9495,32829.2172999999
36096.1659999999,33616.6342999999
36508.8622,34140.3611
34620.3393999999,33649.3576
34123.2176,32794.4213
34670.4429,32995.9657999999
32552.0039,32532.6253
30263.555,32136.6127999999
29084.6084999999,31989.6819
29561.2174999999,32119.7338
30611.1231,32163.1146999999
29473.3741,32430.0381
29922.6467,32418.7006
30161.9617,32640.5456
30196.1254,32714.8774999999
31498.2796999999,33444.6451999999
33522.1166999999,34544.9861
36002.4954,35484.555
36328.9158,36854.6564
35128.1768999999,38284.5132
34748.2765999999,38486.9003
34331.3283,37786.2592
34158.0755999999,36156.7799
33258.08,37150.6108
34440.6186,36957.8753
34735.5714,36926.0245
33703.3643,36024.4622
33031.4029999999,35213.2562
32532.9185,34431.5720999999
32311.4569,33167.6626
30178.0413999999,31098.0926
29658.2157,31622.6744
28119.8862,31335.1209999999
28174.9357,31235.7606
28293.6594,31549.4726
28386.7465,32216.8574
28550.2661999999,32515.0541999999
28869.7128,32713.5266999999
28990.7288999999,32753.8058999999
29852.2619,33071.2505
31648.7858999999,34088.3827999999
33021.5740999999,34806.4922
33317.6944999999,35141.938
33216.8007,36617.7667999999
32207.4922,37279.7387
32212.88,36574.0581999999
31348.7305,35568.8312999999
32205.8247,36007.4581
32693.1379,35989.9090999999
33609.7643,36434.2424
32504.4189,36026.8928999999
30718.4645999999,34857.4231
30315.9072,34538.0386999999
30353.8406,33413.0486999999
29318.1388,31734.6463
28384.4272999999,31503.967
27598.5914999999,31216.2688999999
27824.4375,31600.9504999999
27460.0777,31949.7740999999
28094.8332999999,32266.2973999999
28169.4958,32476.1572999999
28305.6444999999,32593.3911999999
28376.5481,32658.3689999999
29122.6673999999,33281.9274999999
30970.7184,34061.5907
31834.9285,34665.0685
31826.766,35275.4159999999
31420.7357999999,37307.9991999999
31197.3440999999,37384.8390999999
32119.8015,37265.1408999999
33023.5196999999,36395.023
32598.7732,36633.4038
32708.7433999999,36641.7738
34596.6431,36731.6181999999
34600.3776,37143.8609
33143.552,35671.1342999999
32918.3456999999,34975.9875
33854.9593,34381.889
32556.1178,32005.7111
31399.3551,31372.0531
30267.0617999999,30819.9919999999
30976.1846,31393.6614
29442.8490999999,31664.1431
29547.2203999999,32119.9048
29704.1862,32167.9157
29793.321,32469.041
30131.3604,32788.2623
31120.4082999999,33490.4052
33336.8600999999,34461.6359
34851.2937,35452.088
35286.0454,36651.1978
34698.6659,38261.2433
35286.5296999999,38004.809
35114.7465999999,37697.6039999999
35962.358,36268.9645
35319.8957999999,36747.2342999999
35858.2246999999,36959.8416
37208.8226999999,37057.6987
37041.3444,36557.6263
35641.461,36064.1518999999
34659.8335999999,34981.5342999999
35163.4224,33828.5633999999
33554.6315,32162.0906
32423.1798999999,31102.7632999999
31340.0522999999,30379.823
31664.3943,30960.3787
30623.7596,31652.8457
31232.2961,32093.5698999999
31251.4798,32315.1627999999
31356.0714,32561.0603
31478.4856,32613.5093999999
32536.3014,33042.3378
34271.9581,33770.1224
36142.3634,34526.1699999999
37015.7356,35869.4236999999
37262.8632999999,38425.9165999999
37476.606,39591.3781
37295.9787999999,39752.339
37073.8714,38933.2206
36775.139,39301.6662999999
36872.576,39838.1105
37691.9528999999,39644.5881
35942.8514999999,39607.6541
34715.3971,39839.6048
33532.5717,38057.5835999999
32696.5289999999,36058.6255
32114.4897999999,35927.0212
31431.7154,34829.6961
31539.5455,31808.3087
31493.7325999999,31254.159
31464.3306999999,31154.4762999999
31745.6785999999,31090.5671
31904.1001,31560.3466
32204.1084999999,31864.7225
32387.8215999999,31964.3683999999
32922.8822999999,33382.2491999999
34628.8151,35270.6365999999
35658.1187999999,37320.5887999999
35838.3053999999,38145.8880999999
36843.6800999999,37465.6883
36507.8553,37815.4179999999
36487.1857999999,37097.8059999999
35950.1040999999,36714.0817
35853.4787,35361.9496999999
36193.6535,35375.9495
36467.9029999999,36096.1659999999
35783.2384999999,36508.8622
34703.8085999999,34620.3393999999
34459.2442999999,34123.2176
33880.1863999999,34670.4429
32632.1483,32552.0039
32571.6719,30263.555
31954.3614999999,29084.6084999999
32058.4854,29561.2174999999
31630.1591,30611.1231
31674.7115,29473.3741
32030.1194,29922.6467
32469.8051999999,30161.9617
32524.273,30196.1254
33535.5795999999,31498.2796999999
35469.3292,33522.1166999999
36147.6428999999,36002.4954
36624.027,36328.9158
35400.3459999999,35128.1768999999
35147.7012,34748.2765999999
34738.8851999999,34331.3283
34103.2842999999,34158.0755999999
33301.2848,33258.08
32256.0355999999,34440.6186
33201.1583,34735.5714
32669.4182,33703.3643
31214.1624999999,33031.4029999999
31555.4756999999,32532.9185
31559.3588999999,32311.4569
31239.6114999999,30178.0413999999
30821.4013,29658.2157
30587.0489,28119.8862
31962.5561,28174.9357
32719.6024,28293.6594
31683.4831,28386.7465
32265.8038,28550.2661999999
32413.0841,28869.7128
32350.4673,28990.7288999999
33249.5858,29852.2619
34588.186,31648.7858999999
35962.2758,33021.5740999999
36813.3799,33317.6944999999
36655.6961,33216.8007
35447.4098999999,32207.4922
35060.2399,32212.88
34860.5656,31348.7305
34556.2997,32205.8247
34424.1338,32693.1379
35818.5965,33609.7643
34714.5893999999,32504.4189
33277.1721,30718.4645999999
33228.9168999999,30315.9072
33736.3133,30353.8406
33475.0385,29318.1388
32361.4638999999,28384.4272999999
32420.8195999999,27598.5914999999
33494.7825999999,27824.4375
32411.2814,27460.0777
32630.3855,28094.8332999999
32741.338,28169.4958
32922.9339,28305.6444999999
33044.6482,28376.5481
34004.841,29122.6673999999
36010.2059999999,30970.7184
37148.2379999999,31834.9285
38131.7036,31826.766
38837.2315,31420.7357999999
38154.1448999999,31197.3440999999
38586.6967999999,32119.8015
37771.7002999999,33023.5196999999
37898.5838999999,32598.7732
37576.6891,32708.7433999999
37466.463,34596.6431
37087.0504,34600.3776
36028.5691999999,33143.552
35201.0772,32918.3456999999
33642.258,33854.9593
32560.4627,32556.1178
31973.5953,31399.3551
31851.534,30267.0617999999
31695.4447,30976.1846
31466.6312,29442.8490999999
32063.4221,29547.2203999999
32389.3777,29704.1862
32673.8741999999,29793.321
32755.0672999999,30131.3604
33843.3376999999,31120.4082999999
34823.2151,33336.8600999999
35909.0789,34851.2937
36895.8081999999,35286.0454
38972.8265,34698.6659
37900.7724,35286.5296999999
37450.2281999999,35114.7465999999
36196.2663,35962.358
36717.9103,35319.8957999999
37029.1849999999,35858.2246999999
37579.023,37208.8226999999
36109.2517999999,37041.3444
35272.2854999999,35641.461
34505.9896,34659.8335999999
33621.205,35163.4224
32135.1597,33554.6315
31500.3616,32423.1798999999
31610.6002,31340.0522999999
32011.2714,31664.3943
32015.445,30623.7596
32253.3836999999,31232.2961
32822.3067999999,31251.4798
32986.9584,31356.0714
32905.5193,31478.4856
33661.3865999999,32536.3014
34923.1051,34271.9581
35881.8197999999,36142.3634
37048.0181999999,37015.7356
37859.6218,37262.8632999999
37715.9426,37476.606
37692.5812999999,37295.9787999999
37001.9815,37073.8714
37245.8686999999,36775.139
37383.0317999999,36872.576
37046.7755,37691.9528999999
36495.4715999999,35942.8514999999
35513.6811999999,34715.3971
34407.7675999999,33532.5717
33373.1869999999,32696.5289999999
32507.8293999999,32114.4897999999
31480.7881999999,31431.7154
31613.8436,31539.5455
31598.8090999999,31493.7325999999
32226.6088,31464.3306999999
32538.8035999999,31745.6785999999
32714.5583,31904.1001
32886.1839,32204.1084999999
33009.0068,32387.8215999999
33597.1097,32922.8822999999
35059.5827999999,34628.8151
36678.3946,35658.1187999999
38134.9813999999,35838.3053999999
39032.6246,36843.6800999999
38468.1489,36507.8553
38095.3695,36487.1857999999
37861.3586,35950.1040999999
37818.4372999999,35853.4787
37818.6956999999,36193.6535
37994.3838,36467.9029999999
37496.6855,35783.2384999999
36442.7033,34703.8085999999
35050.8343,34459.2442999999
34480.6604,33880.1863999999
32490.2688,32632.1483
31473.7554999999,32571.6719
31603.1423,31954.3614999999
31209.8431999999,32058.4854
31998.0154,31630.1591
32402.3858,31674.7115
32680.9360999999,32030.1194
32835.6708999999,32469.8051999999
32934.8669,32524.273
33793.9096999999,33535.5795999999
35403.7084,35469.3292
36746.69,36147.6428999999
37479.8658999999,36624.027
38136.1627,35400.3459999999
38059.2491999999,35147.7012
37441.9902999999,34738.8851999999
36939.1074,34103.2842999999
36889.6949,33301.2848
37877.9964,32256.0355999999
39047.3208999999,33201.1583
38895.2059999999,32669.4182
37811.5042,31214.1624999999
36503.1645999999,31555.4756999999
36208.6442,31559.3588999999
33854.0369999999,31239.6114999999
33276.4691,30821.4013
31751.9517999999,30587.0489
32621.3064999999,31962.5561
31934.2763,32719.6024
31787.7556,31683.4831
32231.0144,32265.8038
32510.9007999999,32413.0841
32734.8568,32350.4673
33884.2971,33249.5858
35742.0778999999,34588.186
37536.7552999999,35962.2758
37737.0025,36813.3799
37049.3364999999,36655.6961
35783.4568,35447.4098999999
34289.7183999999,35060.2399
34236.0003,34860.5656
34092.2376,34556.2997
33695.5242999999,34424.1338
34297.6572,35818.5965
34430.3502999999,34714.5893999999
33163.0844999999,33277.1721
32593.2364,33228.9168999999
33325.9832,33736.3133
31841.3989,33475.0385
30752.3614,32361.4638999999
29982.3092,32420.8195999999
30582.2498,33494.7825999999
31684.2668999999,32411.2814
30775.4238,32630.3855
31224.6892,32741.338
31418.0327,32922.9339
31583.681,33044.6482
32452.5609,34004.841
34139.8292,36010.2059999999
35222.6091999999,37148.2379999999
35055.6171,38131.7036
35123.1587,38837.2315
34666.8548,38154.1448999999
33265.29,38586.6967999999
33398.0157,37771.7002999999
32397.8715999999,37898.5838999999
33135.0417,37576.6891
33791.834,37466.463
33545.2692,37087.0504
31467.1872,36028.5691999999
31796.1051,35201.0772
31777.608,33642.258
30716.1716,32560.4627
30733.806,31973.5953
30934.2060999999,31851.534
31082.0332999999,31695.4447
31300.9,31466.6312
31612.2059,32063.4221
31704.8715999999,32389.3777
31782.6389,32673.8741999999
31960.3741999999,32755.0672999999
32709.5436999999,33843.3376999999
34735.2441,34823.2151
35556.8167,35909.0789
35561.0665,36895.8081999999
35372.0558,38972.8265
34871.0186,37900.7724
34977.0325999999,37450.2281999999
35277.7558999999,36196.2663
34648.7244999999,36717.9103
34724.6903,37029.1849999999
36014.7402999999,37579.023
35166.4571999999,36109.2517999999
33291.5846,35272.2854999999
33480.5124,34505.9896
34888.9816999999,33621.205
33528.1794,32135.1597
32966.7911,31500.3616
32656.7891999999,31610.6002
33014.3304999999,32011.2714
31894.4861999999,32015.445
32620.1078999999,32253.3836999999
32837.3959,32822.3067999999
33136.5772999999,32986.9584
33096.0141999999,32905.5193
33835.6682999999,33661.3865999999
35425.2500999999,34923.1051
36715.781,35881.8197999999
37320.3396999999,37048.0181999999
38899.0322,37859.6218
39103.2346,37715.9426
38719.7562,37692.5812999999
37798.6266,37001.9815
37595.2119,37245.8686999999
38552.983,37383.0317999999
38370.3537,37046.7755
37930.9473999999,36495.4715999999
36185.9015999999,35513.6811999999
35676.0956999999,34407.7675999999
33960.2914,33373.1869999999
32601.9409,32507.8293999999
32568.9617,31480.7881999999
32633.8905999999,31613.8436
32402.3902999999,31598.8090999999
32261.8381,32226.6088
32711.1091999999,32538.8035999999
33068.2606999999,32714.5583
33123.8689,32886.1839
33191.4006,33009.0068
34029.3655,33597.1097
35400.1584999999,35059.5827999999
36314.2359,36678.3946
37568.4283,38134.9813999999
39111.0872,39032.6246
38673.2577,38468.1489
38286.6947,38095.3695
38916.5906,37861.3586
38935.5216,37818.4372999999
38316.7142,37818.6956999999
38858.0187999999,37994.3838
37949.3232999999,37496.6855
35656.6319,36442.7033
35234.2738,35050.8343
34054.0498,34480.6604
32744.6058,32490.2688
31769.2910999999,31473.7554999999
31517.6238999999,31603.1423
32080.7387,31209.8431999999
32142.5237,31998.0154
32440.0024,32402.3858
32448.3771999999,32680.9360999999
32902.7035,32835.6708999999
32948.4452999999,32934.8669
33451.1169,33793.9096999999
35450.249,35403.7084
36549.286,36746.69
37312.2030999999,37479.8658999999
39212.0809999999,38136.1627
39081.9136,38059.2491999999
38535.3971999999,37441.9902999999
37835.2281,36939.1074
37428.0688999999,36889.6949
37836.7574,37877.9964
38826.1845,39047.3208999999
38145.4057,38895.2059999999
36533.962,37811.5042
36513.6832999999,36503.1645999999
35539.6452999999,36208.6442
33569.0040999999,33854.0369999999
32652.7367999999,33276.4691
31649.6542999999,31751.9517999999
31798.1332,32621.3064999999
32279.6124,31934.2763
32463.8944999999,31787.7556
32698.8139999999,32231.0144
33062.6557,32510.9007999999
33268.6318,32734.8568
34253.2886,33884.2971
36137.1541999999,35742.0778999999
37671.1494,37536.7552999999
37400.7952,37737.0025
39455.5137,37049.3364999999
39218.7459999999,35783.4568
39641.4623999999,34289.7183999999
38335.2618999999,34236.0003
37772.2148,34092.2376
38714.9466,33695.5242999999
39679.6253999999,34297.6572
40133.5852999999,34430.3502999999
39428.0201999999,33163.0844999999
37683.0576,32593.2364
37775.9260999999,33325.9832
34789.6169,31841.3989
33991.2609,30752.3614
32730.2366,29982.3092
32119.2805999999,30582.2498
31600.7056999999,31684.2668999999
31599.6777,30775.4238
31891.2348999999,31224.6892
32174.1516999999,31418.0327
32302.2194999999,31583.681
33555.2615999999,32452.5609
36023.8085999999,34139.8292
38180.3291,35222.6091999999
38491.894,35055.6171
38360.3617999999,35123.1587
37405.3436,34666.8548
36632.3133,33265.29
36034.5489999999,33398.0157
35557.3024999999,32397.8715999999
34713.2137,33135.0417
35590.0155999999,33791.834
34800.3456,33545.2692
33192.7817999999,31467.1872
33057.2909999999,31796.1051
32836.5134,31777.608
32025.8480999999,30716.1716
30416.7341999999,30733.806
29381.2671999999,30934.2060999999
31108.1567,31082.0332999999
31583.6806,31300.9
30266.1454,31612.2059
30416.4367999999,31704.8715999999
30902.1951,31782.6389
31064.4049,31960.3741999999
32134.4700999999,32709.5436999999
34313.5241,34735.2441
35879.8055,35556.8167
36078.0308,35561.0665
35743.3828999999,35372.0558
34062.5415999999,34871.0186
33921.2827,34977.0325999999
34217.0915,35277.7558999999
33173.7663,34648.7244999999
33017.94,34724.6903
34568.8082999999,36014.7402999999
34809.0653,35166.4571999999
33631.9185999999,33291.5846
33571.0806,33480.5124
32751.0822999999,34888.9816999999
32562.5597999999,33528.1794
31828.0551,32966.7911
31232.0083,32656.7891999999
31647.0059,33014.3304999999
31363.4713,31894.4861999999
31552.4945,32620.1078999999
31520.0855,32837.3959
31744.468,33136.5772999999
31843.1303,33096.0141999999
33142.8972999999,33835.6682999999
34980.5183,35425.2500999999
36175.7663,36715.781
36127.411,37320.3396999999
35235.4293,38899.0322
34913.1543999999,39103.2346
35248.2117999999,38719.7562
34946.6028999999,37798.6266
34777.3516,37595.2119
35573.8018999999,38552.983
35609.5625,38370.3537
35939.571,37930.9473999999
33950.571,36185.9015999999
34315.2611,35676.0956999999
35458.4576999999,33960.2914
34045.6517,32601.9409
33007.3848999999,32568.9617
32887.1146,32633.8905999999
31925.6981,32402.3902999999
31725.3506,32261.8381
32343.1785999999,32711.1091999999
32442.3440999999,33068.2606999999
32575.2982,33123.8689
32716.5967999999,33191.4006
33452.1592,34029.3655
35254.4878,35400.1584999999
36763.7738,36314.2359
37975.0296999999,37568.4283
38797.1230999999,39111.0872
38997.9267,38673.2577
38691.0864999999,38286.6947
37717.0903,38916.5906
38372.3954999999,38935.5216
39062.6146,38316.7142
38676.3520999999,38858.0187999999
37953.2460999999,37949.3232999999
36468.853,35656.6319
35849.3893,35234.2738
34313.0065,34054.0498
32826.4150999999,32744.6058
32017.8718,31769.2910999999
32269.6293,31517.6238999999
33166.3643,32080.7387
32061.2827,32142.5237
32645.1127999999,32440.0024
32713.2655999999,32448.3771999999
32805.4801999999,32902.7035
32960.9991999999,32948.4452999999
33570.2010999999,33451.1169
35026.7591,35450.249
36509.2425999999,36549.286
37675.0786,37312.2030999999
39840.8436,39212.0809999999
39242.2425,39081.9136
38318.9875,38535.3971999999
38070.2897,37835.2281
38498.7658,37428.0688999999
37869.3304999999,37836.7574
38010.3407999999,38826.1845
37672.339,38145.4057
35783.4974999999,36533.962
34833.0043999999,36513.6832999999
34453.8398999999,35539.6452999999
32821.8213,33569.0040999999
32257.3757,32652.7367999999
32221.8623,31649.6542999999
32000.5237,31798.1332
31803.5075,32279.6124
32347.6284999999,32463.8944999999
32759.0763,32698.8139999999
32926.4599999999,33062.6557
33033.1344,33268.6318
33939.1399,34253.2886
35858.9478,36137.1541999999
37190.3193,37671.1494
37631.8213,37400.7952
39265.1716,39455.5137
38548.6388999999,39218.7459999999
38474.0608999999,39641.4623999999
37852.7301999999,38335.2618999999
37780.2735,37772.2148
37792.1515999999,38714.9466
38756.2385999999,39679.6253999999
38104.9622999999,40133.5852999999
36234.8249,39428.0201999999
35671.5236,37683.0576
34993.4516999999,37775.9260999999
33535.1535999999,34789.6169
32709.9095,33991.2609
32030.2773,32730.2366
32486.1526999999,32119.2805999999
32213.9723999999,31600.7056999999
32611.3545,31599.6777
32951.2948,31891.2348999999
32914.2234,32174.1516999999
33244.8064999999,32302.2194999999
33972.9564,33555.2615999999
35834.2408,36023.8085999999
37240.8752,38180.3291
37133.6079,38491.894
39117.1233999999,38360.3617999999
38811.4277999999,37405.3436
38575.9478,36632.3133
38277.5233999999,36034.5489999999
38026.9254,35557.3024999999
38583.2889999999,34713.2137
39581.5045,35590.0155999999
39423.7759,34800.3456
37939.2243,33192.7817999999
36835.8692,33057.2909999999
35637.6711999999,32836.5134
34627.5313,32025.8480999999
33055.7687,30416.7341999999
32355.077,29381.2671999999
32315.8581999999,31108.1567
31840.5927,31583.6806
31714.5414999999,30266.1454
31953.8463,30416.4367999999
32223.8917,30902.1951
32668.4151999999,31064.4049
33529.4158,32134.4700999999
35468.0063,34313.5241
36590.1436,35879.8055
36764.5366999999,36078.0308
36427.1466999999,35743.3828999999
35726.2249999999,34062.5415999999
34504.5610999999,33921.2827
34649.0224999999,34217.0915
33343.4398,33173.7663
33010.8277,33017.94
34709.5345,34568.8082999999
34357.5740999999,34809.0653
33202.2287999999,33631.9185999999
33306.1537,33571.0806
33378.4046,32751.0822999999
32989.5319,32562.5597999999
31385.2858,31828.0551
30759.3388,31232.0083
31671.4002,31647.0059
32096.7243999999,31363.4713
31102.8601,31552.4945
31381.8979,31520.0855
31662.3532,31744.468
32028.6712,31843.1303
32874.9103,33142.8972999999
35719.0838999999,34980.5183
36897.5040999999,36175.7663
36837.0409999999,36127.411
36334.7614,35235.4293
35424.4406,34913.1543999999
35512.4322,35248.2117999999
34806.9173999999,34946.6028999999
34562.4126,34777.3516
35140.0791,35573.8018999999
