,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
205049,20190521,3,34592.133,2005.3388,583.8994,900.9229,1466.2155,1449.94859999999,1393.7209,1841.3629,1615.6057,1546.1402,1186.4807,1151.8513,954.3958,614.793699999999,1385.1518,1817.1184,487.9533,624.951299999999,1071.26479999999,1371.2365,1412.69859999999,1499.2763,1368.4166,1098.81639999999,963.751899999999,1094.3525,1047.1505,742.7033,1896.616
205471,20190521,4,35233.4928999999,2003.089,583.244299999999,892.998399999999,1461.3865,1481.25859999999,1416.7055,1882.3838,1602.3776,1590.56819999999,1242.7182,1245.29549999999,985.888,674.5488,1354.6472,1867.0559,501.363,632.070399999999,1103.8642,1423.7779,1448.6032,1515.7725,1374.7605,1133.34729999999,968.626899999999,1098.2943,1071.4534,749.965299999999,1927.4274
205895,20190521,5,37195.6691999999,1990.9873,579.7208,916.458899999999,1513.9581,1552.1067,1454.961,1976.6467,1702.7407,1601.5334,1292.2235,1365.9337,1138.7371,757.1851,1423.7217,1940.42869999999,521.065699999999,654.697599999999,1195.4987,1478.3443,1515.901,1639.28649999999,1433.66619999999,1200.3112,1111.58989999999,1192.0152,1149.4573,853.177599999999,2043.31269999999
206322,20190521,6,39155.6172999999,2069.9696,602.7181,934.8164,1587.41689999999,1662.2514,1579.03919999999,2137.00509999999,1785.6611,1841.55929999999,1467.3711,1612.32279999999,1247.47039999999,730.340299999999,1409.7201,1925.8308,517.145599999999,719.5412,1291.5271,1597.3966,1572.89619999999,1687.6156,1460.4664,1319.7145,1170.88449999999,1233.3694,1170.40519999999,818.585299999999,2002.5769
206736,20190521,7,41532.1324,2090.043,608.5632,723.2713,1613.4689,1908.6438,1903.5468,2334.01769999999,1986.9443,2143.0542,1612.7528,1746.79649999999,1271.093,788.525899999999,1360.317,1950.4059,523.7448,623.243399999999,1414.2389,1865.1219,1812.8315,1816.52849999999,1532.63,1367.55369999999,1204.60539999999,1272.8711,1190.1493,802.115999999999,2065.0522
207159,20190521,8,43440.6636,2446.8359,712.451599999999,821.572999999999,1668.2284,1954.4319,2192.4913,2498.8548,2024.8207,2262.1768,1720.6349,1735.4319,1342.60549999999,755.183599999999,1413.0907,2274.61,610.804099999999,580.687099999999,1454.7378,1964.29189999999,1890.6829,1907.1595,1535.298,1406.55009999999,1220.9389,1197.69319999999,1134.49,792.2826,1921.62619999999
207600,20190521,9,45341.0317999999,2653.3059,772.569899999999,1242.73219999999,1826.82719999999,2056.6297,2177.4706,2585.5156,2008.8456,2364.6167,1848.0924,1763.8747,1415.2927,878.5008,1427.4602,2409.1925,646.9437,606.780999999999,1456.0378,1975.684,1770.0063,1883.5834,1449.0196,1574.2731,1281.2416,1321.5697,1187.8054,760.311699999999,1996.8476
208005,20190521,10,45160.9214999999,2584.1004,752.418999999999,1043.6695,1762.8131,2111.16159999999,2197.29579999999,2622.14109999999,1991.5851,2294.4038,1912.03109999999,1759.62899999999,1414.4653,858.9601,1396.68429999999,2354.3748,632.223299999999,478.5405,1438.2451,2015.10189999999,1887.94149999999,1961.1578,1450.2499,1502.95689999999,1308.14879999999,1194.453,1270.2248,829.969,2135.97629999999
208447,20190521,11,43382.7787,2558.7723,745.0439,1031.6612,1736.9494,2010.3827,2139.6754,2413.7574,1909.69869999999,2147.2682,1706.5724,1705.8239,1278.4734,839.637799999999,1411.7533,2383.39489999999,640.016499999999,384.1146,1361.91339999999,1982.1287,1883.6023,1827.3982,1423.9227,1375.0083,1207.00859999999,1266.2831,1208.5699,839.0682,1964.8793
208857,20190521,12,43798.0884,2698.1071,785.6145,1171.3972,1793.7154,2021.3893,2215.7266,2443.95969999999,1965.6024,2046.0686,1728.96759999999,1674.9201,1341.54019999999,813.945799999999,1425.7181,2477.485,665.282199999999,404.839699999999,1360.2016,2018.92,1852.89709999999,1772.55739999999,1390.72579999999,1436.39799999999,1227.2637,1194.8864,1161.3234,812.0507,1896.5843
209298,20190521,13,45086.0553,2752.628,801.4895,1217.5905,1797.7541,2082.4108,2324.21039999999,2414.39089999999,2073.4412,2148.0198,1791.42329999999,1819.6593,1305.7373,846.5643,1394.8809,2550.2006,684.8088,438.4347,1480.6784,2042.0608,1895.46309999999,1901.1176,1435.1685,1445.2542,1256.2978,1243.0253,1172.6963,845.256499999999,1925.3921
209700,20190521,14,44208.0126,2553.1788,743.415499999999,982.1512,1753.8176,1983.4844,2268.3247,2420.12629999999,2079.6498,2202.23169999999,1687.1962,1740.5215,1301.08919999999,825.5555,1353.68419999999,2344.65299999999,629.612799999999,428.532199999999,1468.5606,2074.35449999999,1923.7118,1928.7416,1436.2233,1486.6636,1220.346,1334.4223,1111.4129,891.9918,2034.3583
210144,20190521,15,42700.6184999999,2315.7818,674.291699999999,931.7602,1806.92059999999,1941.005,2208.4868,2435.34319999999,2032.52569999999,2192.0565,1749.366,1716.3154,1258.3987,746.0615,1308.8842,2271.0254,609.8413,377.0602,1293.3924,1983.919,1812.0949,1858.22499999999,1460.0153,1452.1196,1204.114,1267.4891,1084.3049,827.6321,1882.18599999999
210551,20190521,16,41032.6745999999,2095.932,610.278,809.23,1628.91509999999,1923.58989999999,2153.92689999999,2360.7656,2031.12269999999,2004.1273,1736.8492,1658.76199999999,1302.36809999999,735.5448,1251.9829,2060.2968,553.254599999999,470.584799999999,1264.2002,1917.8044,1733.5107,1834.15509999999,1407.91069999999,1397.3579,1189.3697,1203.89979999999,1058.26389999999,737.1891,1901.48119999999
210972,20190521,17,40199.5569,2020.6767,588.3658,716.114799999999,1555.4655,1770.8625,2053.28589999999,2241.90729999999,1971.90429999999,2154.414,1654.02289999999,1602.93139999999,1235.8995,726.604799999999,1313.4897,1948.8946,523.3395,455.7731,1253.1785,1893.8305,1712.2571,1775.5823,1363.7555,1371.91,1162.94789999999,1219.46499999999,1083.8593,801.6153,2027.2045
211384,20190521,18,38529.8977999999,2167.7501,631.1892,735.773,1489.375,1642.2559,1701.91619999999,2089.84029999999,1814.631,1888.71149999999,1480.4099,1404.55279999999,1198.5508,763.546399999999,1257.05639999999,1991.4425,534.764599999999,567.288999999999,1146.6115,1673.0399,1480.65789999999,1693.1021,1422.41239999999,1402.45329999999,1186.2471,1252.7481,1121.6608,767.1679,2024.7433
211839,20190521,19,35460.2776,1961.5594,571.152,805.581699999999,1448.2199,1539.30639999999,1574.2996,1776.3421,1524.2362,1736.0006,1321.9019,1356.39979999999,1054.4475,688.867399999999,1097.2897,1895.248,508.933499999999,511.327099999999,979.899599999999,1569.5278,1433.498,1555.54189999999,1345.97489999999,1291.6789,1121.8287,1153.8868,1099.9644,686.6208,1850.7418
212262,20190521,20,34539.2637,1935.2718,563.497899999999,735.9287,1438.501,1461.9943,1517.8422,1748.1502,1502.452,1600.5054,1286.4703,1289.49219999999,986.199499999999,703.2114,1196.49309999999,1855.8369,498.350399999999,486.625699999999,981.291799999999,1474.808,1367.86449999999,1443.0667,1322.3607,1191.95499999999,1123.1327,1131.4474,1091.1839,755.620999999999,1849.7093
212685,20190521,21,34440.6475999999,1986.7948,578.5,814.1146,1506.6596,1436.3577,1442.7517,1727.3649,1493.57909999999,1510.1437,1244.87629999999,1269.6305,953.4826,672.3232,1234.3241,1831.8569,491.9109,518.0996,1079.74489999999,1438.2302,1396.74849999999,1423.2419,1305.6998,1210.52029999999,1051.1088,1131.949,1079.0523,765.714,1845.8667
213149,20190521,22,34493.7725999999,2086.0752,607.4079,797.925399999999,1479.6066,1413.65159999999,1448.5499,1644.3184,1472.75309999999,1473.18239999999,1249.4761,1231.6958,918.434499999999,679.113299999999,1177.8152,1976.155,530.6593,549.9043,1109.3259,1379.9347,1436.146,1431.1557,1279.3837,1232.5422,1013.9294,1116.68059999999,1109.4157,791.7087,1856.82719999999
213552,20190521,23,33705.2922,1990.2569,579.5085,848.9379,1480.04099999999,1357.01559999999,1360.0805,1762.5041,1567.74659999999,1479.41779999999,1176.9158,1196.5838,961.4746,630.226099999999,1202.0997,1876.953,504.020699999999,537.376499999999,1050.5539,1187.7908,1356.4336,1493.61079999999,1311.26579999999,1145.28919999999,930.470299999999,1072.46599999999,1033.01199999999,731.708099999999,1881.5355
213947,20190522,0,33786.1763999999,2006.2118,584.1538,886.7951,1487.95419999999,1377.0351,1374.8195,1789.7018,1568.13629999999,1506.32559999999,1158.82729999999,1208.28939999999,935.2689,642.774,1236.909,1805.26849999999,484.7713,568.275399999999,1034.1617,1192.63529999999,1365.008,1477.3939,1303.988,1116.69689999999,933.0824,1084.2116,1040.0001,725.638299999999,1891.8434
214369,20190522,1,34018.3009,2011.089,585.573999999999,898.986999999999,1497.74499999999,1400.3458,1395.1219,1766.40599999999,1548.0862,1506.0934,1158.2533,1175.93419999999,930.5371,639.0025,1253.0689,1840.0876,494.121199999999,582.638,1092.5234,1215.2689,1365.1528,1487.3534,1317.7608,1137.3779,927.1884,1095.0246,1039.1835,735.5954,1922.7807
214793,20190522,2,34312.1727,2021.8538,588.707999999999,927.168999999999,1500.9884,1402.65239999999,1428.2324,1784.7545,1587.55109999999,1557.842,1174.9573,1193.75839999999,932.283599999999,642.9302,1227.0598,1880.65529999999,505.0149,587.0352,1107.1514,1246.8779,1378.86359999999,1500.9019,1307.85999999999,1124.7146,933.0963,1102.3525,1019.8158,739.1607,1907.9309
215188,20190522,3,34570.0320999999,2059.9378,599.7975,945.7349,1513.8655,1417.4416,1450.59179999999,1811.1474,1576.3677,1539.4292,1192.81729999999,1209.9552,939.0797,645.875099999999,1241.8145,1867.8168,501.5674,588.825,1096.5379,1266.1313,1378.0532,1500.7084,1310.42149999999,1122.4229,957.0742,1107.0105,1038.7026,743.536299999999,1947.36999999999
215637,20190522,4,35560.9683999999,2100.5527,611.6231,966.9502,1512.49859999999,1427.1422,1503.24039999999,1901.3215,1618.4448,1571.88969999999,1246.5261,1309.1174,1032.9638,714.1571,1231.85439999999,1881.47939999999,505.2362,616.3736,1153.4788,1311.1704,1454.69959999999,1530.7418,1308.9548,1150.41619999999,1000.2498,1136.5626,1073.8261,769.348899999999,1920.1486
216049,20190522,5,37923.0827999999,2227.5895,648.612799999999,1097.51029999999,1562.70229999999,1535.584,1554.2038,1995.9112,1716.71849999999,1711.6346,1347.5046,1414.0064,1099.3224,681.283999999999,1385.19769999999,1973.5913,529.971,746.8052,1250.32099999999,1396.95949999999,1527.8858,1619.7066,1372.7591,1267.0264,1124.9375,1253.4961,1127.71579999999,766.505499999999,1987.6213
216487,20190522,6,41420.7989999999,2580.6908,751.426399999999,1564.37629999999,1616.4558,1569.8297,1638.5586,2112.5679,1844.2922,1921.0269,1501.58549999999,1530.1277,1178.1149,739.690799999999,1337.16889999999,2375.8872,638.0003,1139.2552,1282.85189999999,1526.9517,1603.8516,1734.0426,1465.8869,1402.4366,1155.36979999999,1209.6855,1179.1675,766.2663,2055.2341
216912,20190522,7,44762.4455999999,3060.6768,891.1847,1576.9998,1636.8422,1741.4999,1937.914,2306.7917,2069.23079999999,2040.4765,1756.42329999999,1659.1041,1198.557,788.3021,1263.12269999999,2901.6532,779.184499999999,1197.6547,1391.2994,1797.45859999999,1787.09629999999,1916.9874,1494.89169999999,1435.2073,1191.3089,1178.3204,1153.1592,692.244599999999,1918.8542
217335,20190522,8,47480.6924,3435.123,1000.2132,1493.2052,1595.92339999999,1894.0277,2079.70069999999,2444.57229999999,2093.6705,2251.9616,1834.827,1798.8498,1274.42049999999,767.458899999999,1348.94049999999,3835.07729999999,1029.8388,1274.3498,1333.33899999999,1899.0155,1895.2121,1950.202,1432.3984,1356.9652,1227.60169999999,1158.7148,1091.9526,780.846499999999,1902.2845
217761,20190522,9,47929.7949999999,3290.4683,958.093899999999,1559.7668,1705.81909999999,1978.37619999999,2211.6563,2583.04149999999,2169.5263,2398.42099999999,1842.8289,1814.60529999999,1400.68069999999,819.7069,1318.79379999999,3374.0444,906.0366,1308.92059999999,1390.342,1945.17419999999,1842.5398,2014.1604,1487.3652,1379.6314,1226.02399999999,1195.9534,1190.8805,781.015099999999,1835.9219
218184,20190522,10,46619.1564999999,3022.9051,880.1866,1663.3041,1727.8004,1950.60359999999,2228.66469999999,2579.6262,2127.5691,2313.71059999999,1781.29569999999,1757.7085,1249.53289999999,835.1366,1480.5876,2725.02689999999,731.755599999999,1221.0014,1366.0408,1988.9283,1895.50939999999,2007.42159999999,1486.4272,1399.3955,1199.7507,1155.65709999999,1173.4716,811.6643,1858.47399999999
218619,20190522,11,44080.7486999999,2589.8021,754.079399999999,1501.8469,1788.8918,1943.0748,2191.13099999999,2302.67299999999,2033.0228,2368.0587,1772.6056,1691.0219,1231.79749999999,860.519199999999,1271.3758,2307.7512,619.7037,847.9682,1219.6475,1983.01399999999,1869.199,1905.9818,1416.4422,1387.8919,1177.2163,1215.5386,1107.6296,826.708899999999,1896.1567
219032,20190522,12,44306.1307,2380.2339,693.0587,1307.4739,1825.42069999999,2016.0306,2344.791,2489.6531,2134.12069999999,2324.2125,1763.2371,1700.69319999999,1345.71589999999,826.9351,1295.4074,2317.5969,622.347899999999,673.0361,1276.3559,2002.5162,1911.19409999999,1854.71309999999,1364.4255,1467.5506,1263.4104,1174.7473,1065.39159999999,809.0338,2056.82749999999
219454,20190522,13,44852.2889,2379.4886,692.8418,1077.77199999999,1900.36619999999,2011.95859999999,2347.33579999999,2431.9639,2282.7276,2296.74949999999,1800.2768,1753.3347,1364.9888,836.085199999999,1332.63799999999,2449.9243,657.881499999999,463.7823,1324.3379,2041.1383,1932.20859999999,1951.3295,1579.4176,1443.2931,1318.0427,1224.1333,1062.5183,830.9126,2064.8429
219882,20190522,14,45356.7352,2197.5147,639.856199999999,1068.6975,1935.68069999999,2086.36169999999,2303.32119999999,2584.4065,2233.9254,2321.6196,1895.7778,1810.28659999999,1504.3567,824.8668,1437.3818,2478.5659,665.572599999999,385.7316,1379.94859999999,2052.58759999999,1898.8797,1911.5187,1673.6491,1406.90349999999,1294.6758,1296.174,1112.14879999999,819.902299999999,2136.4225
220303,20190522,15,44044.0025,2494.5352,726.339899999999,958.4659,1796.49929999999,1997.7378,2203.6637,2540.6287,2098.0808,2378.3406,1880.83449999999,1904.78829999999,1357.2615,855.648199999999,1392.6949,2100.0612,563.9324,413.753899999999,1333.46,1920.6086,1893.0505,1797.84989999999,1595.2254,1380.79919999999,1207.56909999999,1298.231,1074.1873,821.1639,2058.59169999999
220728,20190522,16,42450.7908,2276.9491,662.9853,932.0954,1737.0225,2027.5523,2125.1556,2449.1966,2081.52759999999,2243.2593,1827.2716,1798.21039999999,1249.3679,762.5819,1326.97849999999,2032.2273,545.716699999999,627.0025,1244.367,1855.49399999999,1805.9692,1816.14789999999,1548.7433,1321.5145,1090.39879999999,1237.76929999999,1103.7908,760.2471,1961.2488
221151,20190522,17,41433.9167999999,2146.6316,625.039999999999,881.764199999999,1567.6129,1886.2722,2046.0957,2368.7179,1930.009,2202.9755,1771.5953,1636.58909999999,1218.6433,776.512299999999,1367.4204,2224.38529999999,597.317,636.168199999999,1145.72669999999,1767.80109999999,1753.6167,1798.539,1480.17149999999,1310.8755,1063.59899999999,1233.0485,1125.44689999999,807.5452,2063.7963
221447,20190522,18,39875.5982,2130.3358,620.2952,1061.4236,1617.8747,1622.01029999999,1754.6895,1976.1765,1853.88969999999,1955.77399999999,1707.3983,1504.5668,1208.4391,740.721099999999,1332.64789999999,2226.67299999999,597.9315,943.6181,1090.87349999999,1617.19589999999,1497.8204,1696.2523,1415.5832,1360.0731,1145.2927,1224.2977,1035.7681,815.4461,2122.52939999999
221995,20190522,19,36594.6888,2197.9175,639.973299999999,944.1058,1578.3008,1512.4835,1558.25839999999,1801.0308,1633.4447,1812.44229999999,1468.29199999999,1295.1618,1049.3222,656.601599999999,1295.4401,1910.63529999999,513.0656,692.461699999999,1017.6837,1401.6585,1419.5838,1558.11349999999,1292.1277,1253.85189999999,1054.1147,1175.9982,1090.2315,806.140499999999,1966.2469
222423,20190522,20,35472.9317999999,2208.9926,643.1977,812.196299999999,1247.0109,1438.95509999999,1515.8502,1715.1767,1549.46499999999,1772.008,1365.7156,1320.0499,1060.5152,629.0324,1330.02579999999,1985.03839999999,533.0456,607.035399999999,1070.52109999999,1357.1007,1427.0272,1476.19239999999,1370.9902,1170.9997,1031.5661,1117.4549,1052.4172,834.4097,1830.9407
222865,20190522,21,34289.2629999999,1941.954,565.443499999999,742.3544,1236.71589999999,1398.6484,1513.3605,1683.09639999999,1513.8151,1665.4172,1283.59549999999,1294.5974,1007.3596,630.989799999999,1302.27379999999,2040.621,547.970599999999,560.030999999999,975.513799999999,1307.114,1366.2443,1483.9509,1245.9536,1111.45509999999,1012.749,1135.0077,1062.33189999999,764.72,1895.97869999999
223284,20190522,22,35498.1371,2144.805,624.5085,867.6888,1225.79479999999,1430.27489999999,1514.8268,1779.0251,1511.8175,1670.977,1319.0498,1294.164,1000.2049,624.143599999999,1291.94419999999,2033.9322,546.174499999999,702.472099999999,1075.01839999999,1452.0693,1414.56109999999,1470.1947,1299.0231,1220.89259999999,1047.43969999999,1210.2529,1064.84719999999,774.9003,1887.1337
223710,20190522,23,34117.0366999999,2150.4242,626.1443,788.024999999999,1288.1567,1380.7878,1363.0839,1769.5011,1583.29649999999,1545.5174,1214.2606,1165.5451,935.7346,677.418999999999,1324.0889,1922.2737,516.190399999999,564.6566,969.3315,1233.9407,1435.56999999999,1514.2528,1310.90239999999,1110.9435,973.875199999999,1132.7384,1039.5626,758.259999999999,1822.555
223927,20190523,0,33960.9297,2138.6925,622.7286,785.781399999999,1317.438,1372.0787,1284.19319999999,1791.5218,1527.2098,1526.8856,1205.3314,1145.1777,922.5433,647.7055,1348.2669,1942.9347,521.738899999999,587.7354,1005.458,1302.1674,1373.0164,1514.3878,1303.47039999999,1143.43689999999,961.4895,1106.35359999999,1024.4815,756.1209,1782.585
224342,20190523,1,34216.6607999999,2139.1139,622.8509,828.0057,1350.63709999999,1391.164,1369.1957,1803.31549999999,1573.07009999999,1483.29649999999,1197.1232,1149.32189999999,926.0723,641.669899999999,1316.4382,1920.9988,515.8486,590.0098,1058.5083,1313.4481,1426.17509999999,1506.7826,1308.5272,1130.5849,979.148699999999,1100.8076,1036.46239999999,760.202499999999,1777.88159999999
224764,20190523,2,34414.9358999999,2181.8522,635.2956,834.648699999999,1354.06829999999,1418.86629999999,1378.76479999999,1788.24039999999,1554.9489,1467.47949999999,1184.3243,1184.0026,945.1485,671.6144,1324.0199,1920.8648,515.812199999999,607.1054,1049.5425,1319.3713,1418.4384,1490.07809999999,1297.306,1125.2081,975.7065,1104.85179999999,1063.52739999999,759.928499999999,1843.92069999999
225187,20190523,3,34639.2206,2107.7666,613.7237,857.5976,1358.10809999999,1443.61529999999,1409.0451,1813.2012,1566.50119999999,1508.4129,1196.4992,1190.8462,925.991999999999,673.0978,1359.00039999999,1933.5116,519.2083,600.8084,1065.3766,1364.8131,1428.218,1471.11629999999,1306.3389,1139.09269999999,978.724399999999,1121.0848,1068.499,747.601599999999,1871.42159999999
225612,20190523,4,35506.6699999999,2141.3796,623.510899999999,869.2681,1342.6305,1515.1323,1421.8023,1879.6547,1587.0364,1523.8547,1297.71779999999,1228.29469999999,991.288,699.0457,1356.402,2008.03939999999,539.2214,621.880099999999,1066.07809999999,1465.9582,1457.3597,1501.37629999999,1323.6577,1145.89709999999,993.7024,1174.95689999999,1069.34819999999,780.253699999999,1881.92249999999
226342,20190523,5,37706.6449999999,2278.3133,663.381899999999,891.529499999999,1411.3497,1555.95139999999,1543.9735,1972.4445,1755.76019999999,1608.865,1364.5317,1363.8469,1093.61539999999,770.536799999999,1346.45039999999,2069.3186,555.6766,655.517299999999,1142.3766,1536.69509999999,1529.6522,1634.921,1414.59809999999,1222.9874,1098.7627,1274.6432,1149.303,798.029999999999,2003.6124
226765,20190523,6,39611.3191,2242.3621,652.9143,935.367899999999,1444.915,1633.72689999999,1648.63719999999,2124.8035,1850.4371,1773.2455,1573.8077,1567.2308,1200.2506,788.459399999999,1317.1777,2179.4319,585.245999999999,668.6593,1197.17959999999,1643.5151,1715.6288,1730.24839999999,1424.8805,1286.3018,1199.77299999999,1315.178,1157.8501,790.615099999999,1963.4753
227190,20190523,7,42019.2255999999,2278.9057,663.554499999999,702.267799999999,1437.6101,1865.45,1952.0426,2356.69009999999,2195.52039999999,2123.83989999999,1881.9737,1717.5543,1270.65619999999,797.238299999999,1330.18229999999,2041.2979,548.152399999999,533.1023,1332.62089999999,1863.95859999999,1876.1994,1869.2406,1549.6457,1339.82649999999,1290.01559999999,1328.9304,1132.0106,784.2788,1956.4601
227271,20190523,8,43224.5745,2276.6654,662.9026,766.694799999999,1434.1636,1916.84549999999,2237.0522,2525.00039999999,2139.83269999999,2177.286,1917.20959999999,1687.1421,1276.37899999999,771.735199999999,1340.5204,2383.6053,640.0729,517.001099999999,1389.3027,1953.3543,2010.4248,1991.7607,1523.22229999999,1364.1401,1247.7198,1233.0503,1150.8172,821.804999999999,1868.8684
227741,20190523,9,44898.2058,2344.4053,682.626099999999,871.957499999999,1531.2934,2035.9854,2348.35269999999,2551.4529,2181.3341,2172.0895,2037.76209999999,1724.8869,1367.39969999999,798.900999999999,1330.65699999999,2399.64449999999,644.379699999999,578.488,1383.8865,2073.2534,2027.57919999999,2060.29379999999,1720.2351,1485.4906,1277.19139999999,1243.4565,1207.6813,868.967999999999,1948.5542
228234,20190523,10,45437.6281,2426.7407,706.6,813.019499999999,1476.4818,2078.1365,2359.30049999999,2516.4976,2228.45879999999,2349.1514,2038.1976,1707.9845,1345.576,857.530999999999,1385.739,2559.71189999999,687.362899999999,471.4343,1398.4176,2075.2611,2104.62449999999,2024.3204,1596.3259,1443.83449999999,1274.4204,1259.07369999999,1215.18679999999,876.640999999999,2161.5997
228582,20190523,11,43552.8232999999,2380.2062,693.0507,778.429499999999,1418.69059999999,1929.64079999999,2268.25889999999,2422.1277,2180.3081,2233.56829999999,1868.377,1631.057,1234.9558,823.8255,1302.5551,2558.32859999999,686.991599999999,436.293299999999,1365.3968,1926.7624,2033.2596,2020.8175,1568.0208,1368.6119,1252.91959999999,1271.9855,1108.0163,876.272399999999,1914.0958
229010,20190523,12,43664.9548,2552.1914,743.127799999999,814.386499999999,1468.0679,1927.52479999999,2162.2035,2373.2862,2220.66809999999,2135.4675,1874.912,1643.9327,1322.47949999999,834.510999999999,1309.0336,2431.8948,653.0401,476.4753,1334.38439999999,2024.3549,1990.0305,2063.8904,1544.5615,1350.6295,1231.7654,1214.7173,1178.3721,838.695699999999,1950.351
229429,20190523,13,46137.1635,2778.0527,808.8926,845.373699999999,1627.8543,2051.20919999999,2371.42349999999,2577.0623,2285.4421,2267.9009,1932.2237,1774.0597,1412.57829999999,832.272,1232.28739999999,2664.82229999999,715.5882,393.909499999999,1441.2727,2074.53519999999,1944.88519999999,2092.35649999999,1567.7742,1570.0613,1315.6595,1325.16159999999,1260.5353,911.9184,2062.0481
230157,20190523,14,46581.5463,3321.2096,967.0444,859.926,1549.3605,2053.0396,2291.1239,2586.1713,2262.37759999999,2280.335,1928.0398,1811.832,1386.3143,772.208499999999,1289.61089999999,2657.12179999999,713.5202,451.230599999999,1425.934,2080.88119999999,1918.66789999999,1954.37809999999,1604.617,1505.0516,1231.7546,1347.1617,1226.9635,918.033,2187.636
230577,20190523,15,45268.5179999999,3448.3046,1004.05139999999,793.3563,1513.84189999999,1904.24,2274.2246,2588.10359999999,2183.90729999999,2246.9457,1968.6202,1743.1087,1282.9195,812.374599999999,1280.6143,2397.2159,643.7276,425.512,1386.4602,1934.7058,1795.79,1886.6031,1586.579,1465.8443,1241.0016,1289.4724,1224.2093,898.7593,2048.0255
230735,20190523,16,43937.7041,3322.4382,967.4026,830.786799999999,1377.798,1916.0201,2206.78159999999,2491.7231,2151.482,2123.3444,1848.07809999999,1813.2708,1307.9719,753.134999999999,1360.85709999999,2238.09299999999,600.9982,498.653599999999,1315.12069999999,1918.6204,1796.23769999999,1778.2263,1475.7145,1346.77399999999,1220.3067,1214.9421,1224.2559,932.0103,1906.6618
231132,20190523,17,41830.2114,2425.8083,706.3288,759.1544,1326.0467,1878.5486,2064.1374,2341.97769999999,2083.20359999999,2132.71219999999,1770.9887,1714.4407,1396.3585,725.5374,1309.9194,2086.7732,560.364,459.1537,1406.8651,1795.6811,1762.3878,1790.377,1508.9646,1350.4992,1290.65419999999,1300.8085,1180.4797,861.6579,1840.38259999999
231661,20190523,18,39991.9020999999,2209.5592,643.363,797.685299999999,1282.8823,1767.9788,1751.7446,2240.3186,1858.4926,1945.5405,1574.7807,1505.276,1281.2733,797.7457,1388.877,2077.8431,557.9659,508.6512,1259.1492,1760.60179999999,1629.4322,1764.9806,1434.7683,1463.7274,1220.59989999999,1263.6701,1227.51019999999,843.980199999999,1933.5043
232176,20190523,19,36582.0227,2032.4074,591.7812,636.942099999999,1218.83999999999,1598.9935,1504.9064,1925.2237,1794.34369999999,1746.5862,1430.9241,1397.055,1159.0966,782.434999999999,1355.9765,1919.9735,515.573099999999,401.6594,1137.83359999999,1426.9484,1460.34369999999,1620.021,1339.01119999999,1295.4489,1132.27289999999,1189.1563,1194.3487,812.885499999999,1961.0352
232589,20190523,20,35810.4683999999,2103.5964,612.5098,672.613799999999,1183.5631,1521.4291,1420.7672,1764.9347,1685.3279,1789.6836,1281.0089,1363.7217,1125.6677,712.3424,1285.143,1948.93159999999,523.349,502.0373,1066.7405,1459.509,1421.7523,1638.4473,1332.68329999999,1213.4135,1088.53299999999,1215.15879999999,1095.7798,799.8635,1981.961
233024,20190523,21,35108.4103,2123.1551,618.2041,669.1703,1101.626,1409.15,1330.0749,1680.6957,1618.5115,1603.0328,1283.6429,1317.0721,1096.4529,677.4219,1438.13879999999,2112.2873,567.215599999999,582.016499999999,1039.448,1340.5289,1417.2844,1493.6222,1327.8094,1164.0077,1036.4625,1198.8338,1057.2677,868.0525,1937.2271
233450,20190523,22,35398.1744,2274.0821,662.150499999999,692.1413,1177.8072,1435.13809999999,1410.7299,1703.3651,1620.6732,1571.63879999999,1233.6395,1296.492,1055.83999999999,677.8671,1381.84909999999,2050.4888,550.6207,584.866599999999,1076.3722,1373.86269999999,1421.3936,1494.7543,1344.06179999999,1188.6483,1037.77289999999,1178.6766,1055.0433,840.714699999999,2007.4843
233867,20190523,23,34295.2791,2130.2259,620.2636,734.665899999999,1162.70769999999,1414.4321,1318.3974,1731.2636,1519.9013,1555.0228,1179.8531,1213.4973,980.5886,651.772699999999,1297.9664,2042.9091,548.5851,603.4527,1033.4402,1201.4447,1398.8026,1531.0101,1322.491,1110.7129,969.4696,1192.602,1087.8765,792.0854,1949.83919999999
234307,20190524,0,34475.3677,2142.9769,623.976199999999,770.011799999999,1219.5661,1435.4472,1329.6274,1723.9799,1552.6441,1547.0096,1190.36999999999,1202.04479999999,987.948499999999,643.3164,1302.555,2052.3629,551.1236,609.215,1053.79389999999,1254.1167,1383.1567,1534.35089999999,1347.2156,1129.7354,964.586599999999,1149.3384,1104.41059999999,775.0791,1895.40789999999
