,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
221574,20200622,18,36030.9884999999,1783.4093,519.2797,746.383199999999,1326.2704,1635.87799999999,1691.06559999999,1910.51569999999,1737.09629999999,1767.3342,1313.95499999999,1351.53659999999,1201.7451,747.6879,1335.997,1472.60459999999,395.440299999999,580.117799999999,1210.7161,1696.66059999999,1625.9172,1697.27469999999,1245.36629999999,1357.6142,1095.9103,1206.622,1082.8287,676.202,1619.56019999999
221992,20200622,19,33204.8196,1849.8611,538.6285,728.1846,1248.60889999999,1483.4105,1511.1889,1832.8741,1563.0944,1443.68699999999,1145.4244,1212.1175,1019.7838,625.8455,1245.48669999999,1376.2583,369.5686,575.802699999999,1053.07449999999,1574.9934,1445.5551,1702.1447,1190.76299999999,1172.0199,977.1204,1126.12449999999,975.079899999999,709.138,1508.9799
222423,20200622,20,32700.6071,1831.204,533.196299999999,699.596499999999,1148.7777,1463.1419,1444.8223,1695.3791,1480.19509999999,1435.02939999999,1101.938,1203.3911,983.880199999999,617.948499999999,1308.1214,1338.8425,359.5214,555.4742,1080.4471,1536.11889999999,1456.1759,1730.34349999999,1203.30019999999,1206.6101,962.7418,1103.4291,966.2091,688.320399999999,1566.4509
222839,20200622,21,32969.1681,1960.3419,570.7975,728.3766,1156.6131,1427.2953,1440.0006,1744.34079999999,1471.5087,1452.7683,1138.829,1148.84079999999,977.6064,591.243,1292.21669999999,1498.7935,402.4732,542.038599999999,1120.49499999999,1516.2733,1349.70599999999,1765.9972,1193.4671,1228.0378,949.0937,1095.9799,965.575,701.016499999999,1539.44139999999
223275,20200622,22,32130.4249999999,1985.345,578.077999999999,759.61,1185.3439,1343.13539999999,1430.4521,1623.86349999999,1410.0852,1360.3913,1118.8942,1090.7754,965.702999999999,569.8428,1281.13889999999,1552.97579999999,417.0226,607.5145,1023.7923,1429.6935,1320.6469,1646.5126,1211.7253,1151.27029999999,880.871499999999,1019.3181,941.3342,684.5325,1540.55569999999
223670,20200622,23,32682.2503,1958.0756,570.1381,789.109,1153.7016,1384.16879999999,1453.9598,1744.4827,1461.7162,1493.6076,1029.1418,1212.6617,960.457599999999,566.507399999999,1303.2056,1557.6093,418.2669,590.629099999999,1053.6667,1470.565,1411.5005,1644.41609999999,1273.1494,1122.8937,892.455199999999,995.6665,971.9153,700.8043,1497.778
224102,20200623,0,33055.1160999999,1947.049,566.927299999999,819.5855,1180.8376,1387.5793,1458.0498,1752.708,1449.62629999999,1523.34259999999,1071.32549999999,1194.85729999999,969.1923,579.9039,1305.1155,1645.06549999999,441.7517,611.7753,1070.9045,1431.8524,1421.4963,1661.3652,1301.0171,1171.0306,903.7636,1000.5703,963.646399999999,711.980699999999,1512.79659999999
224541,20200623,1,33361.7531999999,1977.2559,575.7223,803.8134,1215.73859999999,1404.7434,1488.353,1788.92969999999,1424.58639999999,1528.0894,1069.8332,1204.5423,946.696199999999,584.389199999999,1319.88539999999,1673.3004,449.3338,649.0393,1094.3338,1467.3738,1453.08829999999,1642.3675,1311.88989999999,1188.5073,907.4917,1006.4373,960.770999999999,699.211,1526.0288
224966,20200623,2,33426.0994999999,1963.9758,571.8559,818.7337,1225.6467,1394.7271,1511.13,1798.0336,1460.3293,1521.0968,1102.5259,1179.0271,977.356499999999,579.660799999999,1329.46219999999,1662.2592,446.368499999999,638.4307,1068.32719999999,1476.6908,1441.641,1686.29549999999,1314.8812,1163.1777,908.7802,994.2246,967.191199999999,712.041799999999,1512.229
225330,20200623,3,33828.593,2001.6783,582.8338,826.7688,1249.68609999999,1421.9294,1503.1621,1806.1098,1457.3805,1530.3851,1100.027,1202.6065,1008.9533,601.9618,1325.7686,1741.2506,467.5801,653.3766,1100.1713,1490.5207,1428.32469999999,1675.6855,1309.4956,1183.8045,922.244,1007.5744,984.0851,718.951699999999,1526.2772
225859,20200623,4,34299.6797999999,1988.8612,579.1017,850.403199999999,1247.8757,1441.63,1500.37799999999,1843.5749,1462.9365,1525.2428,1133.7408,1253.8874,1021.5319,618.3183,1315.5823,1766.64979999999,474.401099999999,685.764599999999,1106.458,1513.3868,1471.4228,1722.709,1306.0885,1227.52929999999,948.282299999999,1070.7471,989.418499999999,705.641799999999,1528.1158
226273,20200623,5,35468.9371,2028.7423,590.714,837.4491,1271.2835,1479.2692,1544.7845,1897.2601,1556.6582,1640.97489999999,1220.1794,1357.7591,1030.9421,640.315,1387.439,1817.5027,488.0563,708.5579,1149.7335,1569.7661,1487.79659999999,1728.165,1336.612,1270.04029999999,1010.166,1107.20239999999,1032.2859,761.7195,1517.5632
226661,20200623,6,36798.3294,2030.6585,591.272,888.1761,1337.81289999999,1548.6768,1515.2905,2046.0189,1628.9113,1769.9492,1374.6773,1395.55559999999,1121.0125,695.365599999999,1285.0949,1781.82199999999,478.474699999999,716.818599999999,1241.2556,1598.18969999999,1551.1149,1809.9891,1391.07189999999,1326.24119999999,1045.9528,1186.4709,1053.7198,790.395499999999,1598.3405
227090,20200623,7,38074.0729999999,1989.0437,579.154999999999,737.165499999999,1340.74389999999,1737.76469999999,1678.0862,2201.3343,1796.9543,1914.0523,1459.86179999999,1574.6873,1255.50669999999,699.8187,1241.6043,1626.66979999999,436.8118,568.537699999999,1268.7318,1744.97859999999,1724.0626,1880.1723,1446.3195,1330.1318,1172.4058,1253.0036,1089.05019999999,756.881999999999,1570.5368
227512,20200623,8,38951.8562999999,1929.3043,561.7608,805.288699999999,1411.7356,1857.497,1746.3966,2279.3991,1963.94779999999,1966.377,1591.3112,1641.9101,1261.30639999999,729.4461,1314.4011,1751.9974,470.4662,543.8777,1279.99839999999,1762.3873,1718.8625,1884.6628,1445.7351,1376.5894,1030.4933,1190.32819999999,1088.64259999999,724.960799999999,1622.7725
227933,20200623,9,39455.6535999999,1860.8864,541.8391,891.3726,1450.6332,1897.9192,1818.5144,2236.27979999999,1908.4602,1946.6985,1586.9834,1602.20239999999,1294.30549999999,766.554899999999,1341.1475,1837.82639999999,493.513699999999,551.003799999999,1360.5704,1820.69589999999,1693.05919999999,1879.3242,1457.2527,1468.7723,1055.7745,1184.8676,1086.8991,733.7417,1688.5554
228359,20200623,10,39281.7646,1902.7578,554.0307,864.533599999999,1478.5607,1846.04739999999,1730.468,2245.3452,1929.8625,2025.5714,1618.41,1481.5786,1276.558,780.4655,1410.87989999999,1768.5681,474.9155,534.484,1337.6641,1767.6483,1698.3068,1853.0424,1441.0028,1441.6051,1137.5063,1240.98309999999,1073.505,791.339,1576.1249
228792,20200623,11,38517.6897,1863.1252,542.4908,865.281899999999,1488.4409,1852.5587,1754.98669999999,2244.5708,1875.7725,1872.6513,1466.64169999999,1482.7182,1176.2779,720.111899999999,1309.6476,1851.9391,497.3036,514.408199999999,1298.4751,1768.8316,1661.88529999999,1889.8978,1446.7534,1369.78119999999,1082.2746,1222.2473,1083.43059999999,743.943499999999,1571.2426
229092,20200623,12,39187.3516999999,1915.5846,557.765499999999,869.410999999999,1557.79279999999,1813.70049999999,1814.3669,2270.89809999999,1854.1261,1940.18149999999,1543.96239999999,1549.9582,1316.5695,678.2613,1264.2045,1963.6863,527.3114,558.492499999999,1342.7378,1811.87249999999,1688.1495,1813.61079999999,1392.6913,1374.9268,1123.2781,1265.3793,1032.76489999999,725.957999999999,1619.71039999999
229621,20200623,13,38847.6699999999,1945.8159,566.5682,878.5326,1554.06819999999,1774.458,1858.64969999999,2171.1569,1864.46859999999,1896.26659999999,1605.5931,1559.8344,1318.68699999999,692.7187,1165.5688,1849.75579999999,496.7174,505.5579,1299.9076,1823.97949999999,1693.4264,1812.8585,1441.78019999999,1314.9476,1156.5967,1224.67959999999,1033.83089999999,749.958999999999,1591.28659999999
230054,20200623,14,38967.5192,1846.5299,537.6588,860.2259,1536.4363,1824.4673,1774.19959999999,2267.80339999999,1922.89259999999,1874.5481,1599.5306,1606.1256,1259.4226,710.543099999999,1358.41979999999,1674.2239,449.581799999999,550.2083,1291.7886,1809.48499999999,1707.5418,1801.1048,1440.2371,1346.7438,1138.0812,1287.0071,1082.8199,770.0588,1639.8334
230425,20200623,15,37703.5674999999,1829.6872,532.754599999999,896.942099999999,1371.8039,1720.1129,1773.6992,2137.5767,1784.7532,1971.04299999999,1623.97319999999,1631.0237,1218.2387,697.303099999999,1176.38349999999,1635.9952,439.3161,530.402399999999,1215.9392,1717.8488,1614.8593,1729.2636,1482.22049999999,1283.4906,1112.56729999999,1203.3252,1048.1947,721.8224,1603.0288
230937,20200623,16,37047.16,1732.2707,504.389799999999,793.4962,1394.65879999999,1748.7891,1679.396,2146.8708,1796.15249999999,1931.134,1574.9366,1634.2569,1205.0214,659.965,1238.8293,1569.5967,421.4859,539.252899999999,1174.4735,1678.87449999999,1526.2288,1723.4562,1444.6383,1252.6266,1131.4652,1221.3891,1055.32829999999,669.348299999999,1598.8294
231325,20200623,17,37307.6583,1659.7989,483.2878,757.9991,1410.28659999999,1767.7309,1761.9937,2084.2963,1832.5526,1840.4746,1612.00569999999,1474.4339,1215.4817,735.3798,1296.3927,1542.22039999999,414.1345,575.5239,1292.8569,1652.04739999999,1650.27649999999,1762.6976,1478.91789999999,1248.78389999999,1140.1509,1310.21589999999,989.9822,689.338399999999,1628.3969
231765,20200623,18,36097.9136999999,1881.6577,547.8871,789.6566,1324.3904,1669.9338,1599.49849999999,1980.8072,1758.74,1719.8768,1311.4376,1411.7515,1133.9258,705.502299999999,1289.16689999999,1424.2677,382.460699999999,600.2417,1213.2335,1674.86719999999,1563.54479999999,1730.66249999999,1416.56549999999,1262.4264,1124.4884,1251.5841,972.9319,711.799099999999,1644.60799999999
232175,20200623,19,33800.4884999999,1946.852,566.870099999999,747.391899999999,1304.6617,1438.45869999999,1483.54659999999,1839.46129999999,1493.0749,1478.1518,1229.4937,1284.03199999999,1002.38199999999,614.356999999999,1273.8587,1583.2615,425.155399999999,582.939799999999,1067.0091,1460.9963,1439.36819999999,1631.60889999999,1292.15349999999,1120.31469999999,988.5524,1178.2709,940.695299999999,755.1923,1632.3774
232598,20200623,20,32630.2891999999,1801.1303,524.4397,660.459399999999,1221.0788,1395.96589999999,1419.449,1767.35619999999,1458.2007,1383.66969999999,1160.92149999999,1217.71689999999,988.966999999999,616.398,1260.008,1488.1347,399.610799999999,586.216599999999,965.8278,1494.5333,1388.1604,1673.9594,1180.8203,1159.912,910.6706,1111.4946,952.4157,736.029,1706.7433
233040,20200623,21,33015.1068,1898.8375,552.889599999999,652.7928,1323.6257,1370.1539,1407.0739,1786.43239999999,1468.83089999999,1426.768,1115.2841,1153.20769999999,1009.3602,604.8508,1254.9264,1578.23209999999,423.8048,567.4804,1066.76659999999,1556.7092,1393.2489,1599.1058,1268.58539999999,1203.5598,932.306199999999,1084.1926,917.197999999999,754.746999999999,1644.1366
233469,20200623,22,31567.0836999999,1885.093,548.887399999999,720.5361,1241.48039999999,1339.4365,1315.0044,1692.91789999999,1380.25839999999,1317.76559999999,1037.29649999999,1034.0079,964.182999999999,600.1191,1233.8687,1526.1938,409.831099999999,627.057199999999,947.120199999999,1379.2985,1327.3778,1549.66799999999,1131.8675,1118.9788,931.662199999999,1020.5515,910.2851,739.883,1636.4547
233917,20200623,23,32881.3712,1978.4076,576.057999999999,811.4198,1225.71859999999,1376.0297,1445.9471,1837.0662,1490.3042,1506.1556,1108.3767,1135.9889,948.834899999999,551.2807,1266.23669999999,1578.4811,423.8718,587.3827,1007.1603,1468.1328,1434.94419999999,1616.8846,1216.9761,1117.91619999999,897.056,1026.2058,992.0036,721.969699999999,1534.5624
234340,20200624,0,33031.0993999999,1939.2476,564.6557,835.4125,1255.28209999999,1389.8511,1492.44239999999,1862.7353,1468.0014,1510.2932,1105.7492,1142.08649999999,938.447499999999,545.6802,1274.12799999999,1613.9093,433.3854,619.3446,1034.2198,1478.75949999999,1413.4064,1620.4636,1227.29019999999,1136.8878,888.3866,1013.465,984.0398,708.863299999999,1534.66509999999
234759,20200624,1,33358.0881,2024.4083,589.452099999999,833.1053,1263.778,1397.8208,1494.68319999999,1867.3868,1444.7826,1480.84189999999,1119.8468,1171.2308,928.3845,541.653699999999,1302.0231,1638.8579,440.084499999999,615.510899999999,1077.64989999999,1513.758,1420.0467,1657.8348,1232.07199999999,1154.613,910.7267,1019.2212,981.273699999999,709.2622,1527.7791
234898,20200624,2,33488.7882,2009.7188,585.174899999999,832.4219,1286.4979,1399.6391,1525.67879999999,1858.914,1441.9474,1501.99669999999,1106.18139999999,1181.4811,933.326699999999,554.144599999999,1310.2663,1650.036,443.086299999999,629.0738,1080.8751,1508.47669999999,1406.9039,1681.53739999999,1233.09009999999,1150.30459999999,917.8219,1029.8278,971.6308,725.7068,1533.02579999999
235586,20200624,3,33745.4283,1968.6727,573.223299999999,836.9124,1275.1238,1412.7936,1521.5924,1879.6177,1470.268,1508.3596,1140.54929999999,1202.87799999999,960.8051,562.6336,1320.64979999999,1706.9553,458.3709,637.506399999999,1074.082,1538.7704,1444.9096,1664.34909999999,1237.4734,1159.97849999999,906.783999999999,1022.7436,994.4538,730.538099999999,1534.43319999999
236005,20200624,4,34300.7918999999,2007.8329,584.625599999999,849.5642,1300.538,1472.7384,1548.5227,1881.0449,1481.7343,1569.7038,1174.086,1246.3539,990.1748,572.0181,1316.7823,1758.4437,472.197099999999,628.058899999999,1124.4635,1571.9725,1424.69869999999,1703.9139,1250.7351,1175.86359999999,902.551199999999,1029.9002,1008.428,716.8981,1536.94589999999
236432,20200624,5,35267.6567,2061.0546,600.1223,863.9705,1326.7306,1489.5532,1578.8502,1947.25,1532.6537,1585.333,1237.78209999999,1287.1184,980.2753,596.133,1340.9799,1774.72939999999,476.570299999999,637.5312,1132.9141,1643.27739999999,1461.1025,1761.912,1305.1383,1234.4739,980.538,1135.27479999999,1043.4856,764.221099999999,1488.68149999999
236856,20200624,6,36514.8370999999,2118.334,616.8006,856.053599999999,1333.61349999999,1521.3078,1628.825,2027.51219999999,1652.74949999999,1682.38349999999,1300.8063,1476.0445,1025.6985,672.0632,1238.1937,1799.4664,483.213,677.520599999999,1184.25299999999,1704.4264,1524.68249999999,1801.13349999999,1347.721,1285.53469999999,1010.9299,1219.6521,1044.92,768.053,1512.94499999999
237277,20200624,7,38096.1457999999,2025.4905,589.767299999999,670.548099999999,1336.4329,1599.2778,1803.0025,2191.7516,1790.30369999999,1924.88259999999,1505.3616,1599.09099999999,1161.4824,673.9836,1314.5896,1773.68509999999,476.289899999999,593.865199999999,1215.3223,1805.20039999999,1650.1138,1881.0562,1379.5508,1357.68,1150.8547,1283.8226,1075.4309,725.158,1542.1514
237703,20200624,8,39140.0454,2045.8627,595.6991,801.3123,1395.35809999999,1685.5159,1807.727,2223.18159999999,1985.9485,2061.04219999999,1608.8534,1648.2357,1218.92869999999,666.3775,1357.50949999999,1895.1712,508.913099999999,538.3545,1251.78939999999,1887.3496,1666.7363,1869.20779999999,1359.42069999999,1326.728,1165.2746,1251.9132,1063.8356,733.922599999999,1519.8766
238107,20200624,9,39336.9908999999,1938.5907,564.463899999999,863.426399999999,1523.64519999999,1770.4104,1876.3366,2271.99879999999,1947.2437,1995.0545,1713.136,1612.63629999999,1259.1282,715.523599999999,1356.46859999999,1901.45229999999,510.5994,533.098299999999,1322.80369999999,1907.27649999999,1647.02199999999,1805.3031,1369.4893,1316.67789999999,1109.6256,1201.3776,991.8786,736.8929,1575.4308
238524,20200624,10,39233.6587999999,1953.2435,568.7308,874.7672,1481.21769999999,1657.06279999999,1827.5976,2250.24179999999,2091.2651,1930.3577,1667.0,1709.6302,1266.928,714.293,1363.0278,1824.8945,490.0416,554.4867,1308.82369999999,1783.3785,1666.6086,1780.6853,1385.3311,1290.2034,1139.5705,1275.546,1068.1821,766.886399999999,1543.65709999999
238971,20200624,11,38391.4225999999,1887.4015,549.559499999999,908.207099999999,1564.1239,1636.5732,1809.72859999999,2208.5164,2016.5859,1900.1727,1600.5975,1542.6587,1229.4164,766.095,1338.1795,1723.2828,462.7556,574.7661,1323.9673,1722.3859,1596.8974,1652.86899999999,1388.0325,1272.2454,1120.6038,1306.0228,1091.1945,727.0607,1471.52289999999
239395,20200624,12,38935.5881999999,1998.8589,582.0131,856.970199999999,1525.0616,1694.9645,1853.0186,2189.0252,2036.3963,1885.9752,1592.6328,1566.691,1232.5595,718.478399999999,1314.6539,2029.2489,544.9169,574.991999999999,1281.8447,1850.99299999999,1655.05829999999,1638.6294,1346.3904,1299.3697,1090.9576,1267.1483,1056.27939999999,708.474699999999,1543.9873
239814,20200624,13,39097.8153999999,1947.9105,567.1779,866.3147,1573.61529999999,1761.71579999999,1934.1691,2170.2923,2015.75749999999,1833.3886,1633.33999999999,1579.0702,1199.71229999999,733.6924,1383.7101,1844.9203,495.4187,509.335399999999,1322.5741,1799.0507,1627.3904,1685.0697,1399.15059999999,1332.5822,1149.7443,1296.7741,1103.58809999999,707.0016,1625.3483
240246,20200624,14,38504.1777,1902.748,554.027699999999,844.036799999999,1577.8196,1720.2879,1841.56289999999,2205.7247,2008.5699,1833.5038,1587.6459,1605.6447,1123.8878,679.395999999999,1320.6301,1728.2396,464.0865,525.832199999999,1345.8625,1754.2248,1642.5409,1745.5056,1391.3169,1357.27829999999,1092.8505,1249.3099,1132.5675,727.7851,1541.29009999999
240673,20200624,15,37915.053,1923.5971,560.098899999999,785.9909,1450.0676,1623.1485,1769.96489999999,2080.4081,2018.0044,1924.24399999999,1636.82009999999,1551.0415,1147.6415,690.243699999999,1360.6465,1623.92069999999,436.0738,477.764299999999,1226.72409999999,1702.80279999999,1577.19679999999,1759.88889999999,1349.0287,1330.51219999999,1086.6202,1320.08819999999,1088.11629999999,731.9048,1682.49389999999
241072,20200624,16,37703.7246,1883.9114,548.5428,761.8662,1513.20049999999,1619.29,1858.5735,2059.71279999999,1839.2434,1812.4036,1613.6409,1554.1414,1201.2369,721.196299999999,1328.7679,1770.4971,475.4341,505.477899999999,1275.9808,1757.49949999999,1624.4055,1720.45129999999,1340.5051,1261.3009,1071.73409999999,1221.7442,1060.28299999999,702.5761,1600.1074
241506,20200624,17,37453.5653999999,1878.3961,546.937199999999,717.4981,1504.3348,1622.0353,1824.60269999999,2034.7524,1821.36909999999,1748.5897,1479.3595,1445.3543,1237.2624,715.7862,1384.8496,1790.0334,480.6798,479.3595,1183.4181,1820.304,1649.8356,1787.52,1384.8304,1255.1767,1034.80829999999,1196.4942,1088.2569,729.548,1612.17139999999
241941,20200624,18,36497.2952,1874.1858,545.711599999999,745.015899999999,1483.4808,1654.4087,1627.0684,1996.5808,1656.1386,1700.563,1421.6041,1346.1907,1264.1122,685.162,1372.6609,1562.2333,419.5088,546.1235,1239.8121,1668.12989999999,1570.93509999999,1713.6985,1447.4402,1223.8675,1053.18589999999,1271.27669999999,1053.6395,757.1217,1597.4395
242352,20200624,19,34229.9974999999,1839.6529,535.6565,763.292,1423.194,1500.0504,1521.65599999999,1778.3181,1578.4725,1571.5216,1326.7568,1262.71769999999,1102.2683,611.008,1260.83179999999,1418.34899999999,380.8711,538.932599999999,1160.0426,1613.2769,1421.4634,1559.2587,1288.14979999999,1191.5443,1010.7095,1156.5359,1010.7981,774.320299999999,1630.3497
242772,20200624,20,32750.0319,1734.7951,505.1245,677.5543,1333.2526,1381.45049999999,1464.3977,1739.43339999999,1493.7482,1443.5712,1251.4937,1188.7791,1040.4997,638.0878,1318.6068,1379.4309,370.420599999999,565.112799999999,1121.698,1496.5969,1416.8333,1450.1505,1251.2977,1131.702,913.656299999999,1107.8088,990.7548,729.611499999999,1614.1636
243197,20200624,21,33125.0311999999,1798.5496,523.688599999999,737.514599999999,1288.2598,1396.9645,1435.163,1794.5236,1451.99669999999,1557.423,1224.70869999999,1173.91529999999,1033.1058,601.3324,1272.5261,1526.661,409.9563,503.7747,1119.62449999999,1593.53109999999,1465.5352,1511.1663,1220.1971,1130.4775,983.9153,1097.6261,967.2014,685.195799999999,1620.4998
243613,20200624,22,32214.1133,1848.0779,538.109,777.6484,1273.87169999999,1302.3268,1365.3315,1692.3551,1401.4421,1468.1701,1140.3078,1080.7715,992.906399999999,618.2879,1274.1447,1635.4294,439.163799999999,557.5492,1059.4618,1448.0142,1362.21239999999,1471.0669,1176.5309,1096.101,931.227399999999,1064.59099999999,935.8395,664.3241,1598.8503
244043,20200624,23,33148.5086999999,1964.2631,571.939399999999,793.0158,1238.26039999999,1333.6278,1381.8594,1822.68229999999,1430.32559999999,1526.3122,1063.5165,1174.8543,945.090699999999,614.5143,1316.95779999999,1621.8939,435.529,606.135599999999,1126.0771,1572.83089999999,1410.505,1635.6116,1303.6964,1111.57999999999,930.957999999999,1052.4881,957.632299999999,704.616599999999,1501.7334
244466,20200625,0,33369.2831999999,2023.1588,589.0882,802.007299999999,1259.6032,1402.0994,1439.91699999999,1830.1609,1427.2509,1530.41519999999,1096.9443,1173.7571,938.773,603.4391,1311.6079,1659.80649999999,445.7099,601.5981,1078.2281,1537.9299,1412.5207,1617.8695,1288.1096,1089.7127,942.273299999999,1064.2989,960.939799999999,715.882299999999,1526.1829
244662,20200625,1,33707.8494999999,2074.0382,603.902799999999,826.7382,1276.70239999999,1368.6483,1460.3512,1841.5277,1393.508,1521.0495,1066.0572,1157.4942,938.1249,593.3952,1318.5107,1740.58449999999,467.401299999999,658.7559,1106.133,1580.70599999999,1418.6538,1663.7298,1292.4041,1118.547,945.0181,1057.58639999999,966.6748,719.465699999999,1532.1421
245320,20200625,2,33847.2747,2075.7861,604.412,851.006099999999,1295.78919999999,1402.07289999999,1446.27289999999,1835.5479,1399.79019999999,1528.6375,1072.4557,1211.6844,933.4502,577.3604,1316.28019999999,1780.4245,478.0996,640.783099999999,1115.91959999999,1570.9846,1420.5623,1666.27829999999,1291.1692,1129.701,953.469299999999,1058.11899999999,962.3596,718.0534,1510.8043
245729,20200625,3,33976.4597999999,2111.2108,614.726599999999,841.493,1319.2762,1397.7049,1468.0822,1864.861,1402.2769,1561.8189,1076.0433,1151.93339999999,968.8191,585.7799,1327.9501,1759.7356,472.544199999999,667.668599999999,1109.6075,1560.97939999999,1405.256,1671.88339999999,1290.28739999999,1143.7101,949.586,1059.36989999999,968.376899999999,717.9673,1507.51209999999
246046,20200625,4,34506.7448,2110.1536,614.418599999999,853.504699999999,1332.4434,1426.9228,1502.7027,1925.89339999999,1442.09999999999,1561.85539999999,1109.363,1265.3676,997.024099999999,608.046699999999,1336.1717,1748.306,469.475,656.465799999999,1112.5092,1594.1249,1439.3994,1723.32449999999,1289.7216,1157.5479,954.5551,1097.4346,968.6566,718.564799999999,1490.6917
246464,20200625,5,35547.3283,2124.6718,618.6461,880.402299999999,1378.3791,1437.7479,1558.2616,1946.33729999999,1505.8678,1601.6664,1173.1047,1268.2967,1048.6736,654.487799999999,1437.09909999999,1771.3976,475.675799999999,681.9605,1168.90329999999,1675.18049999999,1480.87809999999,1742.4056,1336.88349999999,1191.4339,996.1327,1166.527,970.3252,753.570399999999,1502.4122
247136,20200625,6,36792.377,2189.3463,637.477399999999,863.0367,1433.7759,1512.74399999999,1591.1224,2028.4499,1650.1477,1750.0848,1293.1611,1342.0416,1101.3457,673.906299999999,1342.3642,1729.8197,464.510899999999,667.479199999999,1225.16059999999,1737.4599,1571.00749999999,1752.8838,1381.2686,1218.76119999999,1042.39889999999,1232.58539999999,1027.90079999999,775.662199999999,1556.473
247305,20200625,7,38533.4430999999,2053.1907,597.832599999999,712.5429,1470.9688,1655.9123,1733.4953,2203.35489999999,1787.5744,1914.43769999999,1481.3929,1494.5834,1183.4146,697.268699999999,1387.7724,1789.35439999999,480.497999999999,552.9777,1253.69329999999,1843.2046,1696.015,1918.4126,1548.9899,1317.42789999999,1112.81739999999,1248.4593,1077.51759999999,786.4545,1533.882
247730,20200625,8,39332.0948999999,2004.5826,583.6793,789.458099999999,1551.9881,1645.8497,1818.9638,2149.1059,1937.05559999999,2115.5992,1526.934,1571.8134,1223.8153,724.282,1359.5204,1845.68499999999,495.6245,544.5016,1357.59349999999,1965.8686,1637.6337,1950.3031,1457.4653,1329.7419,1102.4716,1289.9699,1059.59909999999,706.310799999999,1586.679
248409,20200625,9,39474.8577,2049.587,596.7833,826.269199999999,1529.2926,1735.1826,1923.76119999999,2187.66019999999,1928.15509999999,2033.3756,1602.3567,1582.04099999999,1272.375,702.794499999999,1320.563,1795.56179999999,482.1648,528.086599999999,1324.4645,1899.8598,1703.0177,1912.76029999999,1478.73299999999,1339.16329999999,1078.6709,1295.3828,1064.68499999999,754.179899999999,1527.93069999999
248583,20200625,10,39645.4839999999,2030.7963,591.3123,832.5425,1581.7951,1811.4082,1814.1636,2340.8984,1909.71949999999,1903.57449999999,1529.8939,1537.30009999999,1244.4757,791.321699999999,1325.5052,1885.3031,506.2628,543.932699999999,1358.6419,1976.5759,1735.4367,1910.06009999999,1456.4597,1356.0569,1087.4038,1323.30929999999,1033.7877,707.9405,1519.60619999999
249148,20200625,11,38850.4383,2051.9591,597.474299999999,812.4365,1628.6094,1799.10549999999,1686.5915,2225.9331,1893.6693,1954.2388,1416.3096,1476.6954,1167.257,745.497399999999,1325.5821,1871.834,502.6462,522.634099999999,1342.29639999999,1857.07999999999,1607.7408,1908.4168,1471.6745,1332.5388,1072.1855,1329.982,1035.51,748.011899999999,1466.5279
249566,20200625,12,39867.4774,2066.2215,601.6271,832.9496,1649.5251,1809.1113,1852.6493,2253.4546,1990.3561,1867.7011,1487.60539999999,1481.79389999999,1239.96229999999,769.092599999999,1363.1478,2038.0056,547.268199999999,522.895899999999,1407.7474,1968.54009999999,1640.7885,1872.16509999999,1452.7797,1329.71219999999,1066.27479999999,1341.826,1090.6931,774.755099999999,1548.82639999999
249999,20200625,13,40960.6975,2038.7693,593.6335,864.3531,1793.97939999999,1907.58539999999,1877.14429999999,2319.0425,2080.2916,1984.4575,1604.2097,1622.9747,1267.9431,802.5084,1353.3162,1993.3502,535.276899999999,513.1579,1464.7346,1932.9257,1720.9003,1924.9456,1548.385,1355.1966,1137.3285,1423.737,1054.055,790.479199999999,1456.0173
250423,20200625,14,41645.466,2182.7964,635.5702,907.223299999999,1720.5666,1969.251,1844.808,2285.02239999999,2098.2645,2065.0556,1638.5498,1595.9148,1256.0553,789.264099999999,1314.13879999999,2014.9739,541.0838,550.8929,1513.078,2043.48029999999,1718.6377,2006.6963,1592.03299999999,1406.7372,1163.9708,1369.829,1121.38979999999,819.4138,1480.76849999999
250839,20200625,15,40064.4882999999,2141.1666,623.4488,853.5075,1626.2768,1857.13969999999,1813.6188,2192.97449999999,1949.1608,2037.16519999999,1619.1659,1635.65149999999,1257.6957,731.3757,1291.5534,1890.7428,507.7235,518.5801,1314.53919999999,1805.3385,1695.68159999999,1960.04559999999,1461.13809999999,1409.46689999999,1106.7852,1351.29119999999,1139.0974,730.766499999999,1543.3885
