,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
135936,20170214,8,42440.5948,1956.1966,569.5905,630.3775,1375.9163,1935.971,2005.9844,2367.3788,1965.8476,2019.6169,1771.7344,1876.0092,1506.7498,883.715,1482.0106,2152.811,578.0968,812.7839,1690.7772,1895.0833,1705.4054,1631.3804,1418.0236,1368.9369,1178.2744,1516.1552,1213.8112,957.6302,1974.3295
136360,20170214,9,42479.2326,2140.6501,623.298,741.0036,1588.0371,1808.1897,2002.3165,2262.5323,1943.6844,1929.4487,1726.055,1923.0553,1530.0929,859.2894,1467.0889,2136.7587,573.7868,886.0607,1645.5887,1875.7705,1646.2702,1618.4138,1353.0624,1500.9598,1163.9966,1479.295,1289.9107,956.2955,1808.3232
136784,20170214,10,43488.3846,2163.8092,630.0415,768.1836,1561.7426,1841.8771,1911.158,2183.2409,1889.1411,1977.4955,1648.3813,1840.6726,1499.7245,884.6304,1582.2196,2403.9276,645.5297,918.4781,1727.5877,1848.7698,1659.5963,1633.4374,1466.5017,1582.3785,1215.029,1675.2492,1267.2775,1037.6635,2024.645
137208,20170214,11,42954.2196,2096.2082,610.3587,724.7812,1655.567,1859.8707,1912.7265,2137.1976,1779.2474,1878.8944,1641.7494,1889.3578,1447.1229,850.1275,1485.0836,2587.809,694.9077,942.4306,1803.1654,1824.7158,1632.8251,1550.0237,1457.8387,1436.6389,1238.269,1594.9593,1217.3826,965.098,2039.8663
137632,20170214,12,42822.0652,2130.8817,620.4543,806.5019,1774.4408,1924.5502,1909.4674,2105.2059,1782.4705,1862.8032,1684.2307,1783.9503,1468.7933,946.0985,1492.8493,2315.1601,621.6933,1044.6233,1744.3774,1873.5118,1601.0256,1511.2819,1301.6643,1417.2524,1158.4156,1508.5164,1311.1385,958.1625,2162.5489
138056,20170214,13,42690.4303,1891.3364,550.705,827.4007,1786.0658,1940.9725,1983.2162,2177.7356,1783.0681,1833.1258,1790.5893,1839.287,1426.2905,889.8336,1362.3401,2324.7057,624.2561,958.7349,1871.3541,1965.461,1606.9108,1591.5155,1385.4539,1333.7646,1180.6353,1455.6436,1285.0489,978.6002,2046.3808
138480,20170214,14,41745.9095,1667.1146,485.4179,759.4375,1761.4526,1948.856,2047.7777,2119.4549,1828.2364,1872.1651,1775.935,1830.9049,1480.3979,892.2834,1322.545,2032.7556,545.8587,929.4635,1877.8097,1898.0784,1671.8612,1564.6684,1363.1961,1332.8459,1140.5542,1412.176,1298.5441,995.3188,1890.7971
138904,20170214,15,40410.1825,1694.5071,493.3937,632.2711,1525.9162,1840.3308,1975.5035,2064.3642,1806.4346,1872.941,1754.4969,1765.6789,1535.0678,911.007,1342.2266,1927.9132,517.7053,869.4416,1690.2329,1714.901,1554.8395,1526.9159,1348.3335,1393.6084,1153.664,1444.8702,1277.0717,970.1709,1806.379
139328,20170214,16,39978.5329,1584.9549,461.4957,700.4594,1406.0502,1821.357,1945.1529,2035.5758,1815.4207,1842.9001,1639.7791,1798.1092,1429.9011,843.5417,1532.1803,1875.9045,503.7389,831.7462,1584.0535,1782.6564,1601.0883,1496.0402,1304.1101,1393.133,1136.1864,1450.9265,1279.9882,915.5297,1966.5579
139752,20170214,17,38789.6731,1754.221,510.7811,757.5278,1469.171,1754.4188,1804.7179,1998.0959,1720.0273,1730.7826,1552.6566,1637.4414,1403.5639,825.2511,1261.1878,1926.5262,517.3329,847.1221,1508.3765,1691.9794,1615.1033,1575.3302,1368.9387,1306.7817,1155.9579,1284.0189,1112.7269,882.3452,1817.2855
140176,20170214,18,39396.3061,1776.283,517.2047,838.099,1460.7844,1687.1663,1747.8198,1914.623,1672.8357,1710.7917,1468.2213,1587.6214,1273.9986,740.3101,1340.9432,2165.5923,581.5295,908.4224,1552.3171,1704.8502,1517.8482,1661.9072,1355.5225,1357.8857,1230.2612,1372.7958,1193.415,992.0263,2065.2324
140600,20170214,19,37088.8134,1744.6252,507.9867,782.0896,1389.8039,1543.9378,1636.5745,1836.8576,1615.2259,1570.16,1360.0816,1520.6032,1145.7771,701.8286,1319.7033,2015.3401,541.1821,884.5686,1477.0123,1538.7621,1324.9021,1588.5827,1327.0725,1292.2866,1196.6308,1332.2739,1125.1496,850.9725,1918.8205
141024,20170214,20,35006.3101,1813.1025,527.9256,610.0011,1183.172,1432.7117,1694.543,1704.8426,1532.8381,1412.218,1314.5744,1427.043,1004.39,627.985,1251.8064,1980.396,531.7984,751.8707,1412.2331,1398.0079,1260.1119,1498.4644,1207.7564,1141.9653,1109.3221,1276.5204,1139.6917,859.0792,1901.9423
141448,20170214,21,33920.4484,1643.0656,478.4154,632.9748,1082.8995,1469.2151,1488.4624,1726.9853,1471.1743,1507.8706,1120.0819,1440.3501,1077.2585,650.7815,1251.6268,1885.6914,506.3672,706.8593,1308.4354,1446.3938,1251.4057,1368.881,1123.0293,1139.4489,1069.8601,1292.2508,1113.8287,797.1958,1869.6376
141872,20170214,22,33636.8296,1571.2838,457.5148,699.4502,1165.3318,1443.1325,1396.349,1638.3563,1365.6979,1421.7597,1155.8248,1329.4956,1015.2993,617.4527,1192.4595,1923.2333,516.4482,768.516,1343.076,1464.0423,1254.3734,1387.7142,1168.6012,1163.3778,1080.379,1301.9723,1093.1266,839.4954,1863.0656
142296,20170214,23,31175.0192,1785.3803,519.8532,601.0859,1029.9351,1262.6253,1362.7807,1736.9652,1311.0189,1218.7127,1049.4064,1161.8608,865.1685,595.0815,1307.0837,1839.9286,494.0785,654.1968,1025.6117,1214.5394,1206.8678,1249.3565,1065.7554,947.1115,879.655,1159.7597,1043.2091,854.4011,1733.5888
142720,20170215,0,31076.8432,1791.1409,521.5307,616.4264,1012.7295,1300.0149,1321.2197,1741.3931,1346.2856,1211.198,1020.7134,1140.8381,814.9219,557.4281,1334.6561,1886.4086,506.56,617.8769,1046.0487,1208.4936,1170.2102,1243.4961,1054.2496,931.3341,886.0612,1167.1443,1051.4977,871.2825,1705.6826
143144,20170215,1,31304.4711,1747.804,508.9123,625.1784,983.3704,1312.791,1340.5489,1750.9901,1347.734,1225.2789,1010.0103,1120.9157,863.0928,550.7193,1365.9601,1837.6117,493.4562,653.8273,1062.3709,1224.1536,1218.2351,1266.82,1057.1699,935.1757,897.862,1155.0376,1046.8493,878.9455,1823.6489
143568,20170215,2,31136.8926,1684.0173,490.3393,616.1888,1010.7175,1280.0005,1370.0431,1773.8428,1316.5566,1228.1759,995.8322,1129.777,881.289,553.0127,1329.4637,1829.2475,491.2105,682.8662,1068.5888,1208.8858,1208.2102,1232.2026,1005.4177,945.4124,885.2794,1190.086,1053.9683,870.2162,1806.0439
143992,20170215,3,31642.6972,1705.2651,496.5262,637.5784,1003.8587,1321.3275,1375.1857,1790.553,1351.9197,1250.8666,1003.3026,1170.081,927.438,599.4367,1327.7899,1905.017,511.5572,659.5398,1098.8292,1230.1391,1197.6704,1268.649,994.8164,939.6824,909.1834,1190.109,1083.3696,846.548,1846.4555
144416,20170215,4,32373.3065,1781.6614,518.7706,641.8669,1000.2022,1347.4814,1420.2321,1799.989,1353.9753,1300.7169,1043.229,1192.3922,974.7372,634.7397,1363.5466,1905.6395,511.724,699.5352,1111.9334,1293.6478,1236.0707,1271.1729,1042.9181,983.9156,934.4424,1193.3,1087.3102,869.7599,1858.394
144840,20170215,5,34630.8746,1879.1029,547.1433,673.3318,1062.2599,1384.8124,1447.2576,1867.7485,1531.1198,1414.1749,1169.6021,1366.6866,1043.0664,707.6781,1428.8666,2009.5638,539.631,722.6826,1223.4596,1406.5588,1302.6154,1363.6128,1102.734,1069.3584,1054.2337,1329.0746,1147.6049,920.5202,1916.3744
145264,20170215,6,37670.9723,1973.061,574.5007,728.6675,1152.5839,1572.7304,1563.8843,2035.2801,1636.2744,1813.6469,1376.5574,1609.096,1124.8592,782.1509,1403.7862,1954.4282,524.8252,838.4431,1416.6233,1571.3727,1420.1175,1490.3555,1291.072,1171.3231,1184.3881,1366.5843,1207.6115,961.707,1925.0404
145688,20170215,7,42659.7023,2072.4799,603.4493,784.8995,1263.9515,1838.524,2007.9703,2430.8862,1843.1309,2138.5389,1665.8699,1745.8171,1271.2005,838.1841,1574.2685,1979.9213,531.6709,891.343,1744.4199,1992.1077,1714.9943,1697.4452,1453.5553,1422.0265,1310.5947,1452.9607,1309.362,1060.4246,2019.7008
146112,20170215,8,43279.704,2043.3028,594.9541,725.2712,1402.2073,1979.0273,2110.8634,2352.9427,1881.4405,2154.8533,1696.5309,1955.7541,1412.7239,895.9055,1582.2523,1894.9292,508.8481,917.481,1769.5593,1987.9519,1755.587,1756.3031,1407.9182,1435.9521,1265.4109,1489.4034,1165.071,1075.1999,2062.0678
146536,20170215,9,44179.6405,2294.4358,668.0766,908.5789,1373.5671,1958.2076,2143.257,2307.6241,1978.4388,2100.7698,1706.3818,2047.2753,1437.6654,882.9638,1504.1666,1989.0531,534.1234,1008.561,1778.9753,1889.0999,1772.5188,1748.5286,1520.9342,1474.2804,1218.2018,1436.5084,1205.6198,1029.6702,2262.1555
146960,20170215,10,44540.8442,2394.3432,697.167,908.9518,1493.1783,1884.8435,2043.1365,2240.5949,1882.1526,2204.8117,1872.2159,1921.0565,1457.4357,942.9616,1539.9152,2096.742,563.0411,1012.6021,1767.5049,1899.073,1689.1255,1746.0672,1565.9218,1470.2947,1295.1927,1512.691,1081.2393,1005.5181,2353.0612
147384,20170215,11,43523.987,2308.4392,672.1542,949.7416,1531.9147,1716.2889,1923.8863,2214.2437,1926.3471,2200.7411,1731.2112,1752.5657,1371.387,899.7522,1583.6272,2117.4559,568.6035,926.7046,1865.4733,1832.6241,1653.7527,1738.8502,1419.7938,1416.5824,1199.6295,1449.2577,1178.7316,1046.9578,2327.2636
147808,20170215,12,42545.6469,2284.8714,665.2919,858.4377,1491.5641,1682.9591,1834.2917,2097.3916,1793.3027,2056.8251,1681.5645,1783.9656,1419.973,880.0867,1617.9736,2205.8783,592.3476,994.3063,1857.9738,1833.4708,1609.9418,1606.1729,1355.4868,1427.3595,1178.4664,1385.7961,1200.8507,920.3363,2228.7541
148232,20170215,13,43023.9352,2314.3756,673.8824,937.699,1618.3111,1825.9512,2010.5454,2129.3603,1828.8411,2049.0638,1692.3244,1817.4877,1346.5682,961.8417,1645.3488,1996.0039,535.9898,1028.2398,1772.8207,1797.4121,1643.3242,1654.906,1455.7741,1474.677,1104.401,1406.2381,1217.1095,950.0491,2135.3835
148656,20170215,14,42593.6509,2277.9623,663.2803,835.0581,1561.7305,1879.5839,1845.0461,2085.1024,1795.0747,2070.8906,1670.8899,1880.292,1401.0637,899.0844,1575.1717,1899.1821,509.9897,964.6738,1818.3433,1761.1106,1610.445,1730.2406,1501.3134,1388.8142,1206.9638,1451.6846,1203.0673,913.8478,2193.7438
149080,20170215,15,41516.2486,2261.2242,658.4065,750.8801,1497.8756,1831.4328,1914.6937,2068.7025,1734.4369,2039.5635,1731.7323,1873.7189,1464.2444,889.938,1535.1561,1926.6952,517.3781,873.9133,1636.8968,1714.7217,1550.5927,1642.6449,1368.8752,1336.2799,1127.4043,1383.6135,1221.926,1091.5433,1871.7573
149504,20170215,16,40474.5867,2110.2772,614.4544,721.4069,1379.0957,1784.1477,1847.8802,1967.7775,1651.5616,2038.1258,1768.579,1837.9887,1273.4852,922.2055,1469.4497,1834.0711,492.5058,893.9313,1675.4626,1713.9477,1536.1114,1558.1699,1315.2602,1405.8675,1107.1877,1426.7658,1205.539,1005.1662,1918.1685
149928,20170215,17,41179.8506,2192.0256,638.2577,736.0181,1423.3618,1803.9164,1901.2241,1952.2525,1724.336,2020.9463,1696.7693,1793.6853,1362.8525,861.9195,1482.7722,2136.6725,573.7634,879.6386,1585.9322,1713.2888,1611.2179,1640.2623,1439.7021,1368.6047,1170.0337,1360.4663,1200.4482,932.4058,1977.0789
150352,20170215,18,39775.9739,1967.3824,572.8472,783.3971,1378.5132,1582.1957,1802.6544,1886.7646,1755.5615,1897.1444,1561.5634,1675.2015,1162.6535,738.3647,1511.4134,2041.798,548.2867,933.9821,1518.9201,1709.4748,1449.8214,1537.5173,1485.1796,1364.9204,1196.1441,1396.2885,1342.3291,941.5726,2034.0764
150776,20170215,19,37796.6896,1851.2491,539.0329,786.2864,1419.7587,1491.0074,1561.5363,1759.066,1552.2498,1756.5762,1375.1927,1567.891,1132.8617,741.3786,1424.6386,1983.9178,532.7439,908.8411,1515.5414,1607.1577,1371.5967,1447.1478,1274.9019,1271.2519,1154.9327,1328.0472,1309.9739,1003.6725,2128.2417
151200,20170215,20,35805.3046,1815.1545,528.5231,642.9248,1263.5545,1475.3296,1501.1373,1676.4131,1405.9213,1638.5033,1266.5729,1493.3672,1091.5721,668.8652,1352.4726,2071.3459,556.2213,766.6751,1314.861,1511.8606,1346.7657,1443.9141,1255.8554,1181.8434,1112.1901,1230.3174,1246.3826,925.5427,2021.214
151624,20170215,21,35222.3175,1929.1537,561.7167,678.6473,1266.4811,1431.8458,1498.5732,1671.213,1307.7594,1565.5231,1231.7102,1508.9774,922.6227,677.0462,1398.0295,1973.6422,529.9848,754.8536,1258.1165,1448.7722,1335.4792,1384.3462,1156.2999,1175.9038,1032.3602,1255.6958,1187.8815,939.0433,2140.6379
152048,20170215,22,34361.964,1775.7348,517.0454,648.1996,1321.5708,1416.0412,1480.4658,1632.5786,1281.3432,1472.2422,1172.1534,1396.2841,912.4029,672.3227,1450.2477,2017.8143,541.8464,743.4391,1307.9355,1455.879,1284.4923,1345.7023,1149.3374,1211.6862,1040.9039,1177.8095,1140.2646,923.1773,1873.0419
152472,20170215,23,31714.8766,2075.1121,604.2157,557.0949,1057.476,1261.2066,1347.8107,1647.8388,1278.2479,1252.6026,1005.0299,1207.104,848.7382,610.078,1457.6431,1922.081,516.1388,646.2478,996.6916,1146.4182,1207.8771,1242.3289,1022.7404,1003.0227,880.505,1140.2305,1092.8409,909.7271,1777.8274
152896,20170216,0,31804.8075,1990.3858,579.5459,589.8785,1103.0866,1338.2617,1316.7274,1684.4316,1303.6282,1270.2677,1007.3565,1178.2051,870.209,606.7859,1456.9753,1888.9637,507.2462,634.6608,1060.2368,1166.4278,1164.5678,1271.4443,1017.1975,982.1686,853.9928,1144.5429,1077.0495,923.8344,1816.728
153320,20170216,1,31961.2387,1982.1046,577.1346,584.275,1072.0914,1288.1705,1300.1885,1705.4894,1292.1679,1277.5605,1028.2718,1178.3328,871.0833,619.4589,1456.4052,1929.2544,518.0656,637.0398,1069.8452,1167.213,1191.4941,1252.2022,1030.6233,958.824,874.921,1148.7527,1111.2662,947.0613,1891.941
153744,20170216,2,32082.1079,1991.4524,579.8564,560.1045,1067.4426,1325.5005,1304.8854,1690.0552,1281.0265,1260.8182,1082.5326,1157.0021,870.6265,596.9097,1486.7328,1896.1264,509.1696,646.1509,1070.9877,1193.1467,1181.9762,1273.2714,995.8781,1001.1154,898.0417,1140.7214,1123.2823,984.8005,1912.4919
154168,20170216,3,32240.5443,2012.4908,585.9825,547.8184,1074.1503,1336.3175,1301.6603,1733.7504,1320.6444,1266.3715,1036.178,1222.2217,876.4596,609.153,1531.8189,1906.3285,511.909,634.1989,1077.0856,1204.6948,1198.857,1277.3032,1008.217,994.2536,911.1756,1146.718,1108.5799,959.0381,1847.1704
154592,20170216,4,32658.0337,1978.9522,576.2164,571.3196,1119.0753,1385.7819,1333.0026,1730.0731,1340.1678,1288.5764,1080.2431,1273.2279,951.6954,626.9398,1576.1685,1873.7534,503.1613,619.2051,1111.133,1280.4454,1191.6184,1293.0355,1012.3695,999.7766,914.7782,1171.6501,1076.2341,921.3855,1858.0473
155016,20170216,5,35077.3647,2189.5213,637.5281,657.0915,1159.7848,1404.5342,1379.8417,1832.9975,1488.307,1381.1909,1252.8516,1399.6925,1042.3707,758.346,1564.4597,2067.713,555.2457,693.2732,1184.0813,1299.0451,1274.055,1321.9487,1136.5636,1130.2671,1005.1869,1224.1608,1171.3805,966.0365,1899.8879
155440,20170216,6,38428.4396,2324.4915,676.8279,707.8037,1291.3381,1593.7041,1544.2507,2024.9236,1611.6336,1702.3771,1499.4308,1604.2028,1197.643,794.3481,1536.5852,2235.4672,600.2928,799.7969,1317.3701,1489.2821,1395.5131,1441.2065,1312.6269,1187.5727,1086.8596,1279.2085,1214.3795,967.63,1991.6722
155864,20170216,7,42813.832,2496.4448,726.8963,703.7645,1352.3933,1729.2911,1848.719,2492.1396,1818.5971,1965.5498,1732.4911,1740.6261,1355.1021,846.7535,1642.9603,2260.1139,606.9115,788.8984,1699.985,1887.1323,1679.8505,1667.8768,1491.4953,1472.8889,1114.1966,1295.8539,1223.8123,1053.7875,2119.3019
156288,20170216,8,43477.7274,2309.616,672.4967,711.1996,1380.7354,1789.8302,2020.5397,2365.5274,1937.1355,2075.9528,1816.2496,1797.5541,1533.818,839.1739,1658.1961,2204.8157,592.0622,786.2869,1788.7784,1989.1549,1755.308,1751.9544,1385.4539,1388.2794,1173.7973,1484.4099,1244.2706,1037.0204,1988.1078
156712,20170216,9,44209.0837,2485.6787,723.7614,809.8669,1477.1257,1786.6116,2123.7063,2392.8596,2037.6964,2108.302,1813.0171,1913.72,1478.3318,877.6317,1535.7383,2179.9521,585.3856,826.8884,1708.8587,1895.9469,1786.9143,1695.7912,1501.5888,1417.3108,1234.813,1465.5094,1246.705,1004.8906,2094.4755
157136,20170216,10,44545.9231,2494.5233,726.3366,895.6314,1558.6588,1762.1586,2038.9562,2318.868,1961.9719,2106.5683,1937.6315,1805.1277,1661.1589,937.7679,1478.0077,2123.0869,570.1154,951.3021,1761.4514,1967.6535,1789.5426,1853.4684,1421.4283,1368.0185,1248.3539,1490.1352,1260.2553,933.1335,2124.6034
157560,20170216,11,43282.7737,2671.0193,777.7272,850.6575,1516.0237,1765.9093,1969.8605,2103.7761,1887.1028,1941.9247,1726.8812,1805.9239,1520.8539,788.3912,1506.687,2335.7246,627.2152,966.9212,1714.1808,1933.2654,1702.704,1659.2981,1358.5394,1384.01,1180.1273,1469.2903,1219.6489,963.6626,1935.4471
157984,20170216,12,43290.7767,2608.369,759.4855,921.9194,1592.7944,1888.8588,1952.8565,2139.9288,1783.6305,1910.985,1835.1738,1775.9428,1569.7794,763.4395,1424.6671,2086.0601,560.1729,920.3147,1842.8319,1942.8856,1695.3465,1664.6522,1496.725,1449.2597,1161.7672,1461.6171,1182.3236,995.3563,1903.6403
158408,20170216,13,42912.6759,2602.3368,757.7285,741.1074,1648.5871,1853.4171,1999.6195,2115.4242,1763.7695,2042.0301,1785.5569,1779.2287,1393.93,789.9603,1370.5502,2304.4247,618.8102,965.233,1824.1561,1819.1595,1678.7705,1670.3258,1452.3483,1424.8085,1138.0001,1396.1921,1189.1353,894.549,1893.5159
158832,20170216,14,43360.9332,2541.5617,740.0332,781.2622,1635.2078,1874.2504,1942.0689,2189.37,1890.1789,2102.9267,1816.8546,1888.6991,1590.9554,791.1062,1367.5899,2246.5458,603.2676,958.2928,1804.0631,1807.732,1653.6353,1642.3562,1494.1017,1390.5751,1159.6734,1433.5845,1151.8285,965.2922,1897.922
159256,20170216,15,42744.3932,2413.4384,702.727,830.3159,1744.3643,1840.5084,1922.627,2094.2,1890.6646,2165.8869,1841.8755,1860.3699,1587.4604,786.1711,1214.8633,2272.1921,610.155,931.7233,1643.4704,1768.5347,1674.7548,1556.3824,1564.6972,1330.5472,1126.9373,1446.7755,1189.8959,903.4076,1829.4513
159680,20170216,16,42154.9842,2341.2631,681.7116,730.7725,1617.7642,1927.8106,1926.4494,2118.6562,1806.9424,2088.8468,1749.0591,1829.6618,1481.9505,815.9369,1354.3138,2439.0301,654.956,924.6718,1612.5198,1799.2029,1651.6844,1450.365,1416.8578,1337.1307,1138.8881,1373.9786,1155.0052,873.1163,1856.4377
160104,20170216,17,41130.4736,2359.6472,687.0646,729.3197,1488.8267,1857.1116,1892.6589,2052.3515,1822.7348,1978.8678,1620.5336,1702.401,1389.2813,851.1302,1296.4255,2046.8266,549.6369,953.1447,1694.13,1635.9659,1612.2547,1525.7735,1434.4092,1415.9742,1152.7176,1363.3471,1150.7616,833.9515,2033.2228
160528,20170216,18,40790.1234,2363.779,688.2672,843.4087,1479.0878,1703.484,1752.3577,1884.437,1704.6318,1797.2709,1489.6956,1673.2503,1249.2484,767.5726,1411.9282,2314.6967,621.5687,1016.2734,1576.0108,1633.1834,1616.367,1514.4475,1449.0399,1404.3908,1193.0158,1293.3279,1220.7194,888.4722,2240.1846
160952,20170216,19,37718.2714,2086.0804,607.4095,705.1585,1258.8842,1650.244,1631.9322,1893.8127,1707.9067,1582.7841,1402.0032,1452.0946,1119.1122,655.3817,1328.4033,2070.2498,555.927,967.2321,1498.4238,1555.7786,1447.3426,1512.1762,1342.1178,1342.8862,1106.1278,1289.0469,1228.5135,877.5638,1843.6809
161376,20170216,20,36011.2913,2058.105,599.2635,633.4028,1247.6219,1594.717,1594.5591,1793.7907,1695.4384,1567.4823,1381.7058,1292.1837,1076.3497,601.0709,1290.1294,1842.5913,494.7938,808.5234,1372.0727,1474.4234,1408.2567,1492.1819,1187.6261,1218.6936,1084.5146,1275.9445,1129.5437,893.3417,1902.9676
161800,20170216,21,34863.094,1986.0468,578.2821,634.6887,1277.5766,1647.8441,1354.4299,1719.2115,1514.7421,1442.7463,1273.6573,1298.9876,1112.2746,586.3309,1315.117,1673.8735,449.4872,713.162,1351.0696,1501.7659,1305.0889,1395.0517,1151.0199,1158.6309,1028.4504,1216.015,1224.6638,873.319,2079.5601
162224,20170216,22,34975.1571,2059.6607,599.7168,639.7694,1393.0481,1541.6788,1357.3481,1657.1325,1428.9318,1397.4718,1180.0831,1298.8838,1025.2636,635.8537,1261.4333,1753.7229,470.93,802.8347,1425.7315,1496.6738,1313.9683,1391.8365,1159.8202,1195.9917,1047.7376,1297.9298,1234.0769,864.4595,2043.1688
162648,20170216,23,31610.3984,1766.3173,514.3031,535.3787,1160.6586,1276.11,1295.1007,1715.1217,1335.5047,1205.9854,1000.3509,1176.0958,892.092,553.1154,1397.7573,1890.4352,507.6409,674.4098,1025.9643,1202.1466,1200.1342,1250.0219,1049.7153,983.3125,900.004,1176.7994,1086.3223,929.6719,1909.9274
163072,20170217,0,31614.5935,1790.9074,521.4627,578.9785,1110.9628,1252.498,1280.2169,1708.7277,1352.097,1230.7584,945.514,1185.4075,876.4408,554.1445,1358.2217,1917.2475,514.841,641.8089,1053.9266,1182.2662,1197.6329,1260.204,1058.1577,1003.0614,895.5435,1182.3603,1071.643,920.5367,1969.0249
163496,20170217,1,31450.6313,1790.6502,521.3884,569.6551,1066.8269,1271.0404,1289.7792,1721.0875,1340.9351,1241.7547,961.9353,1184.2361,914.5366,563.438,1362.4574,1862.8074,500.2224,674.5603,1050.8012,1203.5516,1202.1443,1247.3436,1050.5109,1017.9939,889.5629,1145.3359,1064.8236,921.048,1820.2029
163920,20170217,2,31602.3021,1839.4774,535.6052,568.6577,1073.3826,1239.8989,1279.1114,1713.548,1303.3356,1263.2569,967.7647,1155.1867,892.6056,568.7379,1348.187,1947.3535,522.9255,652.1219,1054.9229,1197.6553,1218.2316,1270.5895,1079.6056,1033.1357,896.2682,1166.7809,1050.3489,910.9458,1852.6612
164344,20170217,3,31863.2212,1792.4422,521.91,557.9491,1065.7071,1271.7772,1291.529,1739.257,1344.6824,1269.2693,965.2251,1196.1941,920.8372,580.4961,1364.2136,1987.2858,533.6485,652.3241,1083.706,1229.7492,1222.7065,1270.5944,1073.5211,975.5103,887.2111,1170.8458,1038.7642,899.4647,1956.3983
164768,20170217,4,32357.6053,1789.0039,520.9092,584.0178,1083.4695,1308.0083,1319.7394,1716.7735,1396.3573,1289.6984,1008.2498,1249.9901,921.6987,593.5626,1423.6096,1952.0465,524.1855,676.5756,1077.9739,1274.284,1244.1998,1299.8746,1087.2014,1000.6308,916.9676,1204.3045,1042.4009,948.7343,1903.1358
165192,20170217,5,34557.2146,1853.9325,539.8142,620.983,1129.6038,1370.567,1386.458,1883.8699,1554.8685,1455.1711,1206.7482,1355.8142,1047.3102,665.7034,1495.8419,1999.8154,537.013,689.661,1166.9308,1364.6884,1304.1229,1356.5554,1197.3288,1115.9319,1009.5131,1266.1755,1128.8953,936.0924,1917.8046
165616,20170217,6,37255.3565,2032.5508,591.823,639.7183,1226.0653,1490.9505,1500.4818,1993.7311,1696.3889,1717.6511,1429.8241,1578.2714,1136.7662,717.1664,1439.0693,1987.0074,533.5738,706.0033,1263.4951,1488.6748,1435.256,1461.9908,1290.3758,1293.1823,1117.0185,1383.2646,1174.0891,985.6026,1945.3648
166040,20170217,7,40826.4911,2122.1095,617.8997,669.7601,1289.2925,1658.836,1764.4639,2260.7629,1830.5452,1956.3649,1597.8926,1739.0634,1288.1776,789.629,1472.3769,2093.2726,562.1091,771.5588,1411.9731,1898.4564,1688.6207,1573.3518,1430.2232,1384.0612,1202.2129,1469.0021,1212.7314,1019.9571,2051.7897
166464,20170217,8,41380.8414,1999.0879,582.0792,710.922,1369.2484,1741.403,1840.5948,2255.8787,1884.4053,1934.6734,1559.8684,1847.8968,1387.8984,724.8981,1535.3973,2117.3399,568.5722,746.677,1436.1484,1895.7227,1745.7456,1660.2459,1430.0375,1405.4377,1207.5775,1558.6237,1181.5606,917.6081,2135.296
166888,20170217,9,42063.4338,1924.9088,560.4805,760.6842,1519.265,1785.0744,1939.1917,2208.3212,1816.9881,2108.5859,1663.5796,1828.105,1419.1063,819.0314,1505.129,2050.1051,550.5177,785.7606,1496.2532,1713.9056,1750.1755,1707.3606,1457.5351,1504.7262,1297.353,1542.1992,1237.5294,974.7768,2136.7848
167312,20170217,10,42827.6776,2145.6842,624.764,775.1495,1530.6824,1745.8076,1946.4661,2281.6863,1871.7919,2088.6235,1646.5669,1815.2651,1463.9561,773.7565,1556.4551,2343.3053,629.2511,826.089,1451.7778,1716.5418,1767.8113,1726.9935,1561.048,1529.0008,1254.3805,1453.1577,1290.7684,938.6821,2072.2177
167736,20170217,11,40855.9121,2006.6213,584.2732,756.4434,1501.6667,1703.5401,1815.5022,2198.2412,1735.3492,1857.5118,1561.9841,1742.1363,1498.9806,824.8361,1479.1501,1886.6355,506.6205,839.83,1474.3401,1748.6833,1738.9935,1783.9211,1472.3686,1452.387,1232.6728,1367.5804,1208.2038,999.2811,1878.1653
168160,20170217,12,40496.803,1963.3633,571.6775,756.4004,1552.1645,1767.8759,1840.3827,2065.2909,1747.5821,1947.083,1599.8012,1605.4641,1430.1555,819.225,1282.7282,1989.0572,534.1242,815.7896,1521.4245,1831.4161,1738.9039,1561.5051,1470.8505,1442.2447,1181.2105,1318.723,1240.9104,930.6341,1970.8133
168584,20170217,13,40520.3976,1856.4143,540.5369,770.2042,1619.9135,1705.7168,1874.0911,2044.7203,1871.9625,1964.7047,1639.691,1686.6231,1398.8875,742.5351,1305.3785,2091.4811,561.6282,838.4576,1594.7417,1787.3034,1662.3693,1603.2992,1420.5374,1426.2855,1146.0093,1322.1502,1209.4519,876.2317,1959.0729
