,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
201234,20220120,18,34867.3522,1868.0916,543.937,790.444499999999,962.821699999999,1256.4163,1633.3163,1795.4041,1683.563,1792.4592,1337.5822,1286.1472,1114.37899999999,744.6248,1138.87519999999,1631.2573,438.0439,592.9221,1169.3675,1347.33989999999,1527.748,1725.0536,1412.3194,1418.1585,1020.9281,1113.8115,1035.5199,783.293499999999,1703.52759999999
201663,20220120,19,33415.8026,1934.0773,563.1503,761.2376,921.5516,1155.37089999999,1518.17959999999,1659.22869999999,1616.2644,1700.36439999999,1150.5626,1315.0617,1083.82189999999,725.2799,1135.62809999999,1465.28919999999,393.476099999999,550.957199999999,1110.7877,1341.2039,1445.5377,1657.356,1243.5658,1349.20139999999,958.427699999999,1110.3987,1016.2675,772.9265,1760.6293
202083,20220120,20,32712.8649,2002.7732,583.152399999999,669.172,843.403699999999,1196.9096,1524.15799999999,1586.8025,1594.6481,1624.24219999999,1176.6839,1242.43229999999,1016.2062,676.3328,1125.24679999999,1447.9909,388.831,563.2278,1115.62079999999,1321.4662,1440.9291,1600.11889999999,1258.4626,1330.674,935.3784,1034.8333,925.6534,799.8998,1687.6165
202509,20220120,21,32242.8845,1986.2433,578.3391,653.429399999999,805.397399999999,1158.87249999999,1488.5036,1614.7616,1584.0651,1593.04549999999,1123.6875,1182.2317,970.178199999999,643.5235,1094.5385,1650.678,443.2588,524.390999999999,969.9633,1249.44869999999,1423.2786,1530.413,1281.9536,1282.1655,987.0605,1061.2605,892.220199999999,771.706099999999,1698.2714
202934,20220120,22,32093.5629999999,2075.662,604.3757,705.5351,747.4101,1120.4576,1422.85819999999,1569.6938,1608.5272,1580.9126,1101.4856,1170.217,970.842499999999,658.388699999999,1143.34989999999,1831.016,491.6852,497.8116,1007.407,1164.8812,1348.2589,1520.084,1277.7896,1196.85539999999,909.653199999999,1017.0706,862.755,740.9279,1747.6536
203356,20220120,23,32166.498,2219.9191,646.3795,671.8876,756.2834,1195.7518,1436.2923,1591.6241,1667.45139999999,1520.0253,1079.8586,1087.9294,921.368699999999,687.416699999999,1137.2635,1748.1536,469.434199999999,495.5538,974.1779,1140.54479999999,1305.18969999999,1581.94609999999,1277.8351,1255.52669999999,863.5937,1027.2805,871.4143,751.8581,1784.53839999999
203769,20220121,0,32557.3751,2294.5709,668.1163,668.624,773.064399999999,1167.9697,1428.8596,1580.0425,1708.7646,1511.8076,1125.7227,1110.9238,930.597999999999,660.1951,1149.9588,1756.7818,471.7508,551.2485,990.1249,1172.8027,1298.911,1614.354,1271.3361,1279.48489999999,904.490999999999,1013.065,891.0783,754.6683,1808.05999999999
204209,20220121,1,32805.9096999999,2309.6695,672.512399999999,714.461,810.369,1190.8939,1411.12809999999,1562.7191,1689.6367,1524.6627,1093.79029999999,1079.2452,942.027699999999,664.373299999999,1184.62449999999,1808.42969999999,485.62,598.5548,1043.36899999999,1170.45859999999,1292.2899,1625.6327,1285.78099999999,1266.91609999999,893.267299999999,1022.43499999999,886.094399999999,760.5153,1816.433
204615,20220121,2,32979.0054,2359.2075,686.9365,717.407699999999,800.571199999999,1175.713,1411.95059999999,1568.20589999999,1702.3398,1540.1611,1099.9654,1086.2689,948.5009,676.5365,1189.46239999999,1898.9398,509.9248,596.5842,996.667699999999,1155.7661,1286.2872,1602.5887,1301.6041,1261.36359999999,902.419999999999,1044.0526,895.529,754.859199999999,1809.1913
205055,20220121,3,33097.7217999999,2368.092,689.5231,720.193999999999,815.381099999999,1156.5037,1413.13969999999,1567.3287,1705.28009999999,1550.83989999999,1110.27739999999,1133.0595,953.534899999999,683.3972,1189.0962,1861.2139,499.7943,601.1807,1005.6501,1163.65239999999,1302.7951,1604.71849999999,1272.8497,1279.02479999999,916.6616,1048.9448,898.030899999999,760.689499999999,1826.86809999999
205463,20220121,4,33919.2603999999,2478.1315,721.5638,755.374,837.747899999999,1219.04919999999,1407.85999999999,1622.52569999999,1722.1735,1591.6881,1178.515,1188.6994,1010.0172,703.376399999999,1238.2796,1850.1183,496.815,632.640899999999,1031.422,1195.1782,1308.3594,1656.5581,1302.9494,1273.32009999999,954.996099999999,1051.9662,920.9518,742.601199999999,1826.3812
205904,20220121,5,35382.7721999999,2408.7503,701.3622,751.687699999999,859.012799999999,1311.37889999999,1526.26469999999,1682.1197,1784.6943,1653.1529,1282.97229999999,1280.2606,1098.7166,737.256399999999,1216.7227,1924.72049999999,516.847899999999,681.7676,1074.7796,1303.79829999999,1435.3912,1663.6123,1342.0351,1393.67149999999,1010.8919,1163.9131,972.691799999999,758.116999999999,1846.18249999999
206311,20220121,6,36791.5155999999,2334.8258,679.8369,792.1304,887.037699999999,1332.7326,1575.252,1800.4951,1768.86349999999,1715.1811,1550.77019999999,1439.80929999999,1140.79569999999,791.0484,1185.02,2001.8515,537.5597,715.5928,1177.0859,1389.6438,1508.4054,1754.37439999999,1442.2199,1428.7691,1055.9997,1190.14709999999,974.4871,777.3608,1844.2184
206755,20220121,7,37554.9329,2217.4048,645.647399999999,823.410499999999,939.5927,1286.1366,1726.5026,1978.30999999999,1920.1727,1876.52199999999,1678.458,1514.7094,1140.2547,790.807699999999,1171.29029999999,1700.4271,456.6181,689.110999999999,1179.5784,1495.143,1674.4601,1815.72679999999,1487.6928,1429.6384,1115.6424,1275.5939,975.8401,726.555399999999,1823.6853
207163,20220121,8,38743.8548,2207.1799,642.6702,898.652199999999,948.923,1403.3465,1838.56189999999,2043.4558,2093.0302,2008.4661,1744.127,1551.62539999999,1224.5623,793.3839,1244.986,1801.87629999999,483.860099999999,732.9737,1210.4762,1521.12339999999,1718.22689999999,1883.751,1462.71149999999,1430.6511,1099.9208,1286.83739999999,974.769999999999,735.823099999999,1757.8823
207599,20220121,9,38935.1218999999,2262.7142,658.839799999999,763.377899999999,932.436799999999,1384.4434,1869.2609,2242.5201,2068.0607,1952.6554,1653.65879999999,1522.1221,1254.1016,754.884199999999,1234.6873,1929.8946,518.2373,728.375,1272.98309999999,1539.8339,1800.2384,1852.6536,1542.06999999999,1450.3384,1065.6748,1170.2699,998.6942,734.7222,1777.37359999999
208005,20220121,10,38449.0886,2137.1752,622.286799999999,747.7358,911.881399999999,1345.0911,1824.1884,2258.7511,2015.933,1823.24859999999,1667.4871,1648.77649999999,1253.72229999999,772.447499999999,1199.10449999999,1784.1559,479.101499999999,678.544999999999,1209.8009,1564.0572,1791.5832,1936.5289,1553.9121,1370.3217,1115.075,1218.3938,959.6792,800.321599999999,1759.7825
208448,20220121,11,38674.7686,2466.0588,718.0488,798.7616,1038.1927,1350.6412,1738.4982,2147.15209999999,1981.9157,1818.67689999999,1548.4635,1629.89519999999,1206.392,756.082099999999,1201.9221,2025.1287,543.810399999999,681.0211,1238.8311,1546.0681,1664.9527,1894.219,1626.30919999999,1324.4103,1083.2481,1146.8912,946.346599999999,761.390599999999,1791.4392
208857,20220121,12,39491.5832999999,2508.8727,730.5148,725.860999999999,1044.0068,1377.6946,1818.27839999999,2091.0241,2008.9312,1913.45679999999,1573.6179,1616.95859999999,1126.62899999999,782.581,1240.3783,1992.6204,535.081199999999,786.2014,1327.61169999999,1565.528,1779.3296,1981.8269,1698.5645,1414.2687,1078.85819999999,1164.6301,982.627299999999,720.9636,1904.66699999999
209297,20220121,13,40280.877,2586.32,753.065,756.438999999999,1045.9711,1396.99749999999,1922.97679999999,2196.6176,2062.94529999999,1930.45589999999,1612.1164,1662.1981,1185.8468,761.0261,1280.2574,1989.8868,534.346999999999,801.2258,1324.381,1716.32649999999,1773.5795,1976.3686,1630.4588,1466.39339999999,1126.2759,1188.8004,968.547699999999,724.182099999999,1906.8688
209706,20220121,14,39764.595,2461.7773,716.8021,730.9751,1014.8152,1433.5651,1866.0146,2130.9638,2089.40059999999,2059.4369,1739.65879999999,1637.9037,1207.9021,705.885499999999,1262.7083,2113.22989999999,567.468499999999,714.9886,1250.1975,1576.38719999999,1768.6214,2033.813,1553.8323,1402.0723,1084.9644,1188.11529999999,995.5247,701.5655,1756.00659999999
210141,20220121,15,37791.0320999999,2155.6512,627.6666,674.3123,959.669499999999,1445.1759,1812.0612,2071.3076,2019.9085,1955.71399999999,1688.5585,1563.4362,1175.2753,731.954899999999,1202.9411,1721.0182,462.1472,671.440299999999,1149.48139999999,1533.246,1654.18059999999,1951.6004,1536.2208,1388.7934,1098.275,1136.72939999999,923.4595,679.166399999999,1801.6424
210556,20220121,16,37053.7638,1968.9076,573.291799999999,604.552199999999,917.672,1417.9175,1826.9181,2011.6501,2073.2997,1865.761,1667.2605,1525.4774,1254.4229,728.2996,1296.63699999999,1725.59639999999,463.3766,711.587099999999,1288.883,1467.8396,1657.0815,1851.30019999999,1387.2931,1309.6883,1084.46679999999,1137.98229999999,941.5351,648.717499999999,1646.34899999999
210991,20220121,17,37312.8534,1845.6797,537.411399999999,617.0936,957.5375,1424.44789999999,1778.6123,2150.81419999999,2120.5868,1971.6931,1680.874,1454.4238,1123.4248,741.6245,1244.8433,1799.79479999999,483.3011,671.3093,1312.4567,1543.8203,1643.8514,1878.14159999999,1384.0406,1378.2788,1075.3994,1166.4771,974.8115,695.951199999999,1656.153
211401,20220121,18,35123.8047,2095.8094,610.241999999999,642.169499999999,899.544599999999,1367.6367,1676.2174,1907.52659999999,1784.064,1827.10269999999,1471.92779999999,1375.59269999999,1015.2832,695.501999999999,1171.6775,1523.8693,409.206399999999,611.5991,1205.61899999999,1397.44859999999,1555.17419999999,1658.72319999999,1388.1573,1325.11899999999,1087.5068,1164.7183,937.586599999999,708.6833,1610.09819999999
211842,20220121,19,33601.3602,1954.5794,569.1195,635.819799999999,867.196199999999,1358.7125,1589.6898,1818.3804,1750.9056,1782.5287,1331.84099999999,1185.5806,978.636499999999,655.2681,1135.7873,1410.7066,378.818899999999,629.8143,1188.52649999999,1483.5208,1463.55999999999,1595.2125,1328.21769999999,1284.6739,970.9025,1062.7526,911.827099999999,684.6874,1594.0915
212245,20220121,20,33158.3951999999,2257.3013,657.264199999999,682.598799999999,849.187699999999,1312.0371,1521.3388,1669.18249999999,1668.10889999999,1683.74929999999,1317.0521,1113.9063,969.2073,658.4126,1176.56919999999,1474.1819,395.863999999999,579.341999999999,1059.2637,1385.4108,1380.0033,1463.3378,1339.33099999999,1299.97229999999,1018.8684,1028.85189999999,923.964899999999,667.2159,1606.8703
212686,20220121,21,32334.328,2016.0243,587.0113,723.7921,796.4301,1280.7719,1468.9788,1630.9264,1637.2861,1481.5641,1220.9277,1189.3992,999.8926,639.6289,1146.5822,1536.5704,412.6173,637.8712,1108.0243,1319.4427,1314.076,1449.9176,1303.9181,1248.1808,936.484199999999,1015.4087,912.0882,701.3768,1619.1359
213108,20220121,22,31561.8804999999,2012.0817,585.863,726.4296,763.773,1171.5038,1393.9231,1662.98669999999,1558.36179999999,1558.3224,1121.7661,1114.1255,958.400399999999,637.204799999999,1105.5978,1616.48399999999,434.0769,622.8492,1024.30749999999,1192.708,1310.2221,1445.5648,1219.8042,1181.8859,911.8446,999.4651,867.0561,670.747799999999,1694.52379999999
213533,20220121,23,31864.4787,2121.7211,617.7867,626.7992,747.351599999999,1218.761,1361.9087,1692.32729999999,1590.97939999999,1519.4275,1103.6676,1099.7671,972.533199999999,678.6543,1152.6366,1708.005,458.6526,520.7621,972.9052,1106.23399999999,1304.8714,1495.7526,1253.44679999999,1253.7723,861.395999999999,1066.46949999999,849.6258,753.7667,1754.4974
213958,20220122,0,31979.1965999999,2126.693,619.2345,648.863399999999,737.978799999999,1222.6311,1373.00849999999,1623.1011,1602.9851,1482.2768,1120.7722,1104.8241,1012.1097,668.700399999999,1175.5272,1735.7134,466.0935,518.298499999999,987.0225,1147.55909999999,1327.88989999999,1499.07719999999,1234.867,1232.3089,867.5937,1083.0463,843.033699999999,740.912299999999,1777.07379999999
214380,20220122,1,32382.9288999999,2195.7714,639.3482,700.338799999999,795.5054,1267.3025,1350.6618,1645.3893,1602.54289999999,1490.82199999999,1097.2071,1087.0317,1009.6364,663.5546,1170.13609999999,1782.5896,478.6811,583.770999999999,993.551299999999,1140.59549999999,1325.4802,1482.39,1255.1958,1270.88169999999,878.739299999999,1084.0026,846.909999999999,735.353799999999,1809.54029999999
214802,20220122,2,32961.6111,2294.1577,667.996099999999,714.104,786.7996,1272.34269999999,1391.4117,1665.7396,1628.0825,1522.73219999999,1139.02919999999,1099.7908,1012.0152,674.6901,1178.86359999999,1845.82289999999,495.661299999999,597.123299999999,993.420899999999,1138.9997,1332.2615,1520.7291,1280.7986,1287.1866,897.1357,1092.57909999999,850.2165,741.1544,1840.7673
215228,20220122,3,33021.6598,2299.4973,669.5505,700.0845,801.143599999999,1275.0153,1383.8148,1653.51119999999,1635.72219999999,1526.08739999999,1156.1485,1130.8225,986.3726,673.8509,1202.1078,1831.2279,491.741899999999,623.9058,995.9298,1143.3548,1334.94699999999,1493.0663,1308.37989999999,1292.5822,883.101099999999,1086.45689999999,844.616899999999,740.931699999999,1857.6872
215651,20220122,4,33837.7051999999,2351.2036,684.606199999999,735.5564,826.9994,1305.41779999999,1419.9249,1687.70499999999,1698.90239999999,1533.7224,1224.8493,1211.85909999999,1054.1753,717.4461,1197.7411,1778.12519999999,477.4823,635.1299,1063.3003,1178.62439999999,1349.41789999999,1561.5186,1304.2971,1318.2324,931.645999999999,1115.438,871.0777,752.1325,1851.1744
216075,20220122,5,35343.4513,2364.4043,688.4496,801.0913,848.8671,1385.933,1493.99669999999,1800.6366,1745.3576,1629.41789999999,1227.1648,1280.5833,1121.63449999999,713.024099999999,1221.0554,1918.462,515.167199999999,649.2195,1089.7698,1300.0878,1421.6465,1648.6557,1347.1276,1374.9087,959.5931,1191.15609999999,941.627299999999,744.174899999999,1920.2399
216500,20220122,6,36630.7865,2528.8104,736.319899999999,816.774099999999,892.108399999999,1396.1303,1557.3181,1790.00309999999,1821.46779999999,1670.8329,1383.332,1336.7922,1116.3226,734.4776,1205.7682,1983.8303,532.7208,683.804499999999,1132.256,1438.20779999999,1530.8928,1690.3233,1450.0879,1399.832,1043.3005,1219.6147,932.5293,760.8621,1846.0669
216926,20220122,7,37195.4417,2459.751,716.211599999999,861.804899999999,905.0297,1495.5005,1611.6645,1792.009,1778.10529999999,1590.1375,1429.83739999999,1304.5198,1083.8107,726.9554,1307.2706,1971.2976,529.3555,708.554499999999,1202.9037,1555.53749999999,1611.2094,1711.1022,1484.9492,1458.0377,1097.8497,1287.3824,930.192099999999,749.122499999999,1835.33899999999
217347,20220122,8,36341.3185999999,2260.6382,658.235699999999,755.782299999999,969.9166,1476.7302,1615.5604,1802.30909999999,1761.8647,1560.1076,1364.1473,1260.64789999999,1065.13349999999,726.1289,1238.7661,1800.75669999999,483.5598,664.085799999999,1234.5969,1680.8261,1707.0233,1690.1621,1430.69229999999,1424.18789999999,1055.8948,1198.6133,907.0565,753.1457,1794.7506
217772,20220122,9,35431.0956,1934.4458,563.2577,695.556799999999,950.408199999999,1512.8202,1614.23319999999,1751.008,1706.39159999999,1630.1695,1216.1447,1208.7961,1059.4327,745.061199999999,1229.95689999999,1700.3252,456.590599999999,711.0955,1212.449,1620.6664,1719.7689,1728.1964,1359.1893,1431.72399999999,1065.7844,1195.2217,925.184899999999,757.951199999999,1729.2651
218194,20220122,10,35259.1336999999,1922.9578,559.9125,717.958099999999,930.2208,1500.2016,1644.6277,1791.9736,1692.8207,1568.6916,1283.8867,1211.462,1024.8828,710.2327,1223.5641,1646.3875,442.106499999999,666.196199999999,1293.0666,1599.59729999999,1667.8767,1772.96229999999,1383.7282,1339.8805,997.368399999999,1174.1537,963.767799999999,744.9514,1783.6983
218619,20220122,11,34947.1457999999,1937.6885,564.2015,741.062999999999,1025.84729999999,1515.991,1555.09819999999,1709.58739999999,1717.3823,1617.07739999999,1268.366,1230.0379,986.239699999999,686.961699999999,1226.1865,1643.9866,441.461799999999,628.386899999999,1381.0145,1550.75929999999,1657.1078,1758.096,1348.8053,1297.72959999999,984.736499999999,1122.5862,912.4914,727.6801,1710.5751
219051,20220122,12,35601.097,2119.5288,617.148299999999,659.2286,1001.0213,1401.411,1528.49399999999,1718.9063,1670.5399,1584.5174,1368.4944,1219.7402,1063.32829999999,706.729,1276.9446,1880.72869999999,505.0342,611.2453,1321.3594,1604.6818,1591.1075,1800.4828,1395.4311,1400.8384,1016.0442,1146.9358,905.151799999999,751.178,1734.844
219469,20220122,13,35214.2724,2237.9276,651.6226,593.72,955.850299999999,1352.4637,1586.71309999999,1760.1373,1692.539,1598.9239,1332.21599999999,1252.0535,1112.1611,673.4502,1228.1059,1799.3556,483.1834,600.535499999999,1267.986,1523.6803,1543.17059999999,1755.33459999999,1421.7284,1359.96419999999,992.5896,1088.92609999999,915.3925,727.905499999999,1706.63629999999
219890,20220122,14,34338.5210999999,2169.7934,631.7842,585.9242,857.019499999999,1311.88,1480.4574,1802.4691,1788.3972,1556.5554,1344.893,1246.8186,1031.4201,718.359699999999,1138.5208,1768.0829,474.7855,590.551199999999,1162.3652,1437.1757,1446.4259,1718.8687,1394.0396,1390.3759,963.665499999999,1063.8514,932.386499999999,689.568899999999,1642.0858
220315,20220122,15,33398.4758999999,2050.0438,596.9165,580.5262,848.7182,1246.29389999999,1372.1781,1686.25219999999,1790.3431,1506.8244,1252.0536,1224.611,1079.2538,652.994199999999,1135.62989999999,1760.1846,472.664899999999,523.2409,1126.0343,1372.0794,1489.7696,1578.3404,1409.44239999999,1334.81379999999,943.704299999999,1034.8458,842.9284,706.866499999999,1780.923
220740,20220122,16,33223.8432,2280.2417,663.9441,602.5394,749.111899999999,1213.84079999999,1441.0023,1671.8972,1790.9817,1517.7841,1180.1699,1210.31909999999,1098.7188,741.073899999999,1128.49659999999,1532.0109,411.3933,567.0289,1084.7816,1212.19769999999,1407.8652,1608.4502,1351.443,1305.84729999999,973.220599999999,1044.6249,877.638199999999,733.847499999999,1823.3746
221163,20220122,17,32758.6212,2016.3462,587.1046,635.9351,764.510499999999,1198.1322,1417.07449999999,1605.9282,1776.59259999999,1505.7498,1232.55379999999,1170.8811,1116.65519999999,640.491099999999,1126.65079999999,1616.99749999999,434.2146,554.099799999999,1093.5115,1292.65349999999,1454.0608,1431.4701,1325.1464,1250.0064,1044.371,1054.5332,900.0212,747.508199999999,1765.4217
221588,20220122,18,33033.4476,1965.2449,572.225199999999,706.595299999999,816.9464,1145.412,1422.113,1613.2293,1720.7736,1556.8613,1176.3133,1085.88619999999,1105.1205,693.1452,1139.0373,1564.5521,420.1315,633.807,1154.3335,1313.36079999999,1420.45219999999,1568.42139999999,1421.75839999999,1289.01129999999,1008.513,1115.48769999999,877.436,782.6014,1744.6794
222014,20220122,19,32603.5762,2139.1986,622.875999999999,667.323099999999,707.7688,1169.5922,1403.4693,1636.7791,1646.5871,1516.5198,1165.4012,1134.6258,1047.9095,681.293699999999,1140.51469999999,1614.0811,433.4316,632.1145,1061.65969999999,1236.8325,1407.3648,1522.0362,1321.2961,1303.8814,1025.6531,1040.0607,890.5081,755.665899999999,1679.1329
222434,20220122,20,31605.4509,1891.3295,550.703099999999,643.296,732.248699999999,1173.684,1436.5295,1659.3595,1644.3324,1519.31829999999,1160.02929999999,1068.2219,980.8949,671.269199999999,1095.82629999999,1567.028,420.7964,639.086599999999,1121.1015,1217.4489,1426.0155,1402.5503,1250.3567,1265.0869,960.519599999999,910.308999999999,843.624199999999,711.4931,1642.99309999999
222827,20220122,21,31359.1873999999,1976.8445,575.6031,652.693499999999,729.746899999999,1186.38349999999,1401.833,1583.36079999999,1663.22579999999,1454.3325,1197.1341,1055.8384,994.995599999999,669.523299999999,1152.472,1514.0083,406.558699999999,564.580799999999,1052.5959,1142.2194,1405.09089999999,1395.3748,1201.8444,1229.2787,953.0963,966.748799999999,877.590699999999,708.9212,1647.2933
223127,20220122,22,31617.1333,2194.7895,639.062199999999,713.5664,731.168599999999,1238.4693,1439.2979,1573.9275,1641.99219999999,1478.16869999999,1153.7017,1070.3792,1001.43679999999,674.0068,1160.9311,1439.0354,386.4263,572.7318,957.932199999999,1103.4579,1359.1121,1481.93409999999,1236.6024,1208.0032,913.3124,973.978299999999,843.041299999999,720.293499999999,1710.3749
223748,20220122,23,32593.6274,2255.9796,656.879299999999,702.4315,771.0166,1246.2546,1398.7509,1632.9208,1652.6775,1524.4046,1137.8593,1048.2469,965.603799999999,718.3219,1225.88969999999,1776.9235,477.1598,573.362899999999,926.2612,1121.8096,1403.48579999999,1574.77739999999,1283.33359999999,1221.2833,861.6453,1041.57719999999,868.2539,750.886999999999,1775.6292
223911,20220123,0,31327.5253999999,2089.9508,608.536299999999,673.599299999999,737.092499999999,1201.9935,1351.4536,1596.7755,1595.9258,1462.3244,1076.74309999999,973.7183,906.3617,679.7305,1216.14,1643.65969999999,441.374,537.869699999999,918.316199999999,1066.28749999999,1342.3613,1547.1505,1232.6474,1206.1143,862.3337,1019.8756,847.1511,759.449299999999,1732.58899999999
224336,20220123,1,31873.5484,2267.2457,660.159499999999,682.583099999999,789.043099999999,1191.5053,1378.5078,1581.6192,1618.1595,1468.7535,1072.6238,966.369299999999,923.8214,676.614299999999,1218.2473,1759.13,472.3817,574.7278,932.654,1106.1709,1310.2487,1534.6925,1247.62619999999,1197.8624,875.4035,1031.26939999999,844.944399999999,765.027299999999,1726.1539
224761,20220123,2,31886.3744,2200.8254,640.8197,696.3731,762.8333,1224.43499999999,1385.58829999999,1544.8502,1652.2769,1453.257,1079.9063,985.120499999999,944.925799999999,679.1506,1234.9961,1720.39969999999,461.9811,598.7871,947.9478,1103.8356,1301.9653,1530.4345,1242.1937,1217.3936,885.379099999999,1044.0536,839.395899999999,765.1005,1742.1473
225182,20220123,3,31971.7642999999,2170.6567,632.0356,705.778299999999,785.657699999999,1214.42149999999,1368.4393,1532.8388,1643.8992,1504.8375,1100.9393,1004.7352,950.419099999999,685.7318,1227.39709999999,1685.8069,452.691899999999,610.6834,947.376899999999,1114.45959999999,1310.298,1528.0297,1245.3658,1235.83909999999,882.936299999999,1063.81729999999,862.5801,757.879599999999,1746.2147
225608,20220123,4,33172.3632999999,2241.7193,652.726999999999,758.114799999999,834.3872,1241.4209,1394.3144,1589.6581,1681.4519,1525.1676,1169.5544,1065.4862,1020.7106,712.787799999999,1256.7624,1831.0478,491.6933,658.996499999999,993.858399999999,1186.9952,1349.9453,1602.11089999999,1273.9248,1252.6184,929.652199999999,1073.69509999999,878.651799999999,770.9315,1733.9779
226098,20220123,5,34569.6071,2317.0181,674.6521,826.4098,895.0693,1312.04919999999,1450.204,1659.9464,1738.17869999999,1584.7592,1247.21679999999,1143.21149999999,1069.9711,721.638299999999,1304.01569999999,1794.7858,481.955899999999,725.3242,1054.5006,1271.5035,1450.09349999999,1615.8397,1331.03649999999,1337.27759999999,968.5692,1118.9362,909.5787,782.766499999999,1783.0979
226450,20220123,6,35781.1273,2326.8317,677.5093,925.466,926.2422,1354.942,1509.4983,1705.1456,1771.0251,1650.5222,1286.55199999999,1176.4752,1111.6613,776.5139,1245.8484,1860.7481,499.6691,797.9433,1152.615,1320.536,1537.5028,1681.4581,1394.63719999999,1433.5844,1024.7126,1146.5461,944.432,794.673499999999,1747.8362
226879,20220123,7,35703.4262,2383.081,693.887899999999,863.274199999999,884.2844,1371.19229999999,1521.36989999999,1714.6801,1770.4382,1577.07999999999,1318.8078,1186.179,1074.1519,769.718399999999,1216.50839999999,1789.126,480.4366,780.565699999999,1164.0263,1425.9917,1555.8505,1640.018,1436.3623,1428.69049999999,1002.2981,1235.9747,918.329399999999,774.2459,1726.8578
227305,20220123,8,36656.3257999999,2188.5675,637.2507,894.0564,988.0049,1464.8098,1564.1895,1753.4419,1732.7389,1597.1023,1338.0976,1215.6955,1125.1457,754.129699999999,1258.3992,1925.001,516.923199999999,791.4596,1282.6123,1505.957,1642.1913,1698.40509999999,1459.87989999999,1483.6331,1046.7824,1228.766,952.576599999999,802.5845,1807.9241
227728,20220123,9,36459.7441,2147.4367,625.274499999999,817.119,966.2064,1450.74939999999,1547.70219999999,1802.59179999999,1647.3179,1625.403,1295.5251,1224.7219,1109.5797,724.2826,1252.6139,1956.5663,525.3993,811.8492,1316.3741,1570.4681,1677.5686,1804.65979999999,1407.9474,1420.567,1055.5116,1182.4829,908.7708,809.5103,1775.5443
228153,20220123,10,36009.2797999999,2039.3028,593.7889,824.4387,937.7251,1366.9422,1574.85729999999,1835.7963,1653.048,1535.8598,1256.51849999999,1234.4635,1023.8846,778.095,1156.6695,1909.0242,512.6327,789.410999999999,1350.65889999999,1502.84349999999,1628.8652,1836.69499999999,1395.462,1389.9235,1117.9937,1107.05919999999,957.609799999999,829.7802,1869.93229999999
228574,20220123,11,35985.6451,2095.2065,610.0665,767.931799999999,950.6384,1433.75219999999,1561.4865,1812.92249999999,1728.04569999999,1521.29919999999,1236.4104,1140.9987,1025.18159999999,738.162699999999,1237.92159999999,2156.36259999999,579.0511,785.451699999999,1305.82629999999,1478.84809999999,1566.4063,1752.29639999999,1419.0888,1395.3794,1012.0728,1083.7735,933.142,811.1757,1846.74749999999
228995,20220123,12,35361.633,2060.5974,599.988899999999,750.4085,932.2631,1401.3311,1510.53389999999,1767.55369999999,1704.6591,1543.4915,1215.8747,1192.61179999999,1006.55999999999,729.004599999999,1101.0613,1984.2037,532.821,757.033199999999,1286.7692,1502.1004,1652.1794,1766.5351,1413.857,1300.08279999999,1039.29379999999,1171.0037,904.5085,743.867899999999,1791.4383
229426,20220123,13,36428.3375999999,2283.2185,664.8101,809.924499999999,999.329899999999,1422.44509999999,1618.9082,1757.51929999999,1661.77919999999,1564.80459999999,1220.53209999999,1191.1741,996.769499999999,713.134699999999,1174.18239999999,1988.8975,534.0815,760.9659,1437.9394,1584.06179999999,1630.12979999999,1704.12179999999,1509.2934,1402.3921,1118.90439999999,1235.807,879.720699999999,743.971199999999,1819.5205
229846,20220123,14,35867.3327999999,2125.6664,618.935799999999,822.5616,934.523199999999,1399.5317,1618.5335,1813.4609,1626.3044,1607.4259,1154.2402,1254.13629999999,1036.3018,734.6882,1222.9801,2083.40549999999,559.4595,769.412,1348.9081,1450.1708,1514.2815,1675.7011,1386.0572,1415.3062,1092.99749999999,1219.3667,873.229,722.525899999999,1787.222
230271,20220123,15,34842.7033,1971.7772,574.127399999999,714.796699999999,946.783999999999,1321.15969999999,1660.4266,1784.72309999999,1584.24309999999,1542.59009999999,1150.4465,1287.3938,984.0933,744.895499999999,1158.56469999999,1962.4364,526.975699999999,702.447999999999,1284.9096,1437.2062,1535.1747,1584.95409999999,1373.30729999999,1355.788,1033.3143,1198.78109999999,869.1896,798.1508,1754.04369999999
230704,20220123,16,34189.2503999999,1984.2955,577.7722,693.4717,815.7363,1251.92329999999,1569.6369,1787.87979999999,1668.4068,1441.3114,1178.2626,1230.5222,1044.7627,772.145099999999,1131.7908,2089.6664,561.1411,641.223899999999,1110.54279999999,1411.29029999999,1541.4706,1611.0441,1340.9679,1289.4241,1037.1727,1076.0186,847.7571,770.6194,1712.9943
