,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
97352,20180810,13,41610.9977,2004.7412,583.7252,819.1313,1536.889,1902.5316,1982.0852,2210.641,2013.3349,2093.538,1694.7603,1805.438,1204.3057,786.4099,1320.9984,2098.5411,563.5242,721.205,1642.8808,1934.3691,1850.4528,1778.4489,1405.1009,1383.855,1265.9863,1229.0406,1126.412,709.5767,1943.0753
97776,20180810,14,42512.7057,2004.7686,583.7334,819.7278,1489.6039,1874.8842,2023.5069,2296.5327,2000.7473,2179.6398,1818.0816,1804.9886,1203.2639,848.9203,1330.2732,2386.6018,640.8774,738.0905,1558.9903,1966.8266,1793.0804,1721.6749,1487.1693,1465.7197,1276.907,1249.9263,1148.9356,717.4569,2081.7744
98200,20180810,15,41278.2433,1880.6104,547.582,814.2057,1356.2237,1810.9718,2059.0922,2243.3535,2013.9638,2165.4202,1794.9279,1765.3229,1195.8094,827.7481,1396.9296,2129.5665,571.8556,721.3103,1542.8787,1945.1621,1754.79,1701.5484,1495.0638,1345.6929,1255.7104,1199.2715,1064.0754,667.0442,2012.1109
98624,20180810,16,39482.1588,1774.635,516.725,771.8886,1345.7074,1770.9756,1920.4874,2195.2018,1839.9837,2019.9406,1744.7696,1814.9413,1210.9403,854.9881,1466.5816,1751.4761,470.3261,684.4581,1435.851,1781.2217,1797.4667,1554.2922,1462.2234,1240.7623,1212.3715,1151.709,1015.4072,658.6177,2018.2107
99048,20180810,17,39214.9934,1951.5647,568.2421,782.8828,1382.9031,1739.034,1946.4502,2175.4714,1823.9763,1876.5836,1703.0713,1604.5207,1086.5464,776.0324,1369.8269,1762.2592,473.222,676.324,1420.791,1797.2203,1770.7268,1662.7892,1474.9956,1284.0044,1206.6455,1236.9677,1094.995,713.1881,1853.7596
99472,20180810,18,39707.2952,2119.8136,617.2311,739.7165,1282.6973,1704.0978,1719.8441,2241.023,1890.1566,1864.8494,1577.2069,1704.3078,1117.561,811.7516,1324.6864,2007.6741,539.1233,788.025,1412.1935,1792.2422,1733.7075,1702.4551,1519.2165,1337.4004,1217.7473,1248.3943,1104.4067,773.5922,1816.1744
99896,20180810,19,34940.8853,1876.7946,546.4709,714.556,1248.0142,1525.6152,1578.0328,1890.2979,1569.9174,1645.1725,1274.8247,1402.634,917.6644,712.8846,1295.8403,1755.0718,471.2917,635.3875,1180.259,1547.1061,1509.5541,1433.3087,1251.9734,1142.2205,1063.2313,1160.938,1121.7266,700.3132,1769.7847
100320,20180810,20,33723.7392,1884.1038,548.5991,625.6518,1196.2723,1476.5179,1527.8844,1839.0886,1512.1052,1460.4234,1259.5202,1304.8719,901.0792,631.9698,1211.6839,1865.1435,500.8497,638.5255,1204.5089,1533.1777,1418.6883,1384.1366,1180.8285,1158.1055,1038.6515,1107.4032,984.0314,647.9172,1682.0016
100744,20180810,21,33524.8467,1988.5948,579.0242,614.2182,1101.044,1400.5718,1441.9371,1604.4258,1531.3405,1501.4007,1291.5937,1323.395,993.3545,643.593,1175.7985,1941.8358,521.4436,608.5802,1079.381,1451.0917,1479.8836,1400.1177,1203.9566,1121.552,1039.0086,1135.7843,949.6379,647.1204,1755.1593
101168,20180810,22,33651.2563,2131.0254,620.4961,643.3978,1161.8436,1400.5002,1400.9453,1686.7924,1491.1215,1440.6504,1206.7634,1220.9778,991.6819,664.5861,1134.5797,1927.0642,517.4772,635.4996,1173.1231,1450.3433,1464.1088,1396.0772,1130.9719,1115.7711,1072.0228,1159.1611,938.5155,663.3116,1812.4469
101592,20180810,23,31901.5708,1982.288,577.1879,671.7309,1074.735,1246.2679,1317.1449,1604.5576,1478.6564,1301.4648,1194.9852,1148.9153,879.4175,639.3163,1184.4635,1786.3333,479.6863,553.2954,1046.1883,1205.7979,1408.3931,1387.5065,1095.8183,1033.7125,940.0087,1052.4205,1005.2566,722.356,1883.666
102016,20180811,0,31924.6189,1949.7394,567.7106,663.8122,1102.3438,1212.7403,1398.4387,1586.614,1442.2017,1288.3526,1162.991,1131.7286,848.339,630.8369,1178.0859,1834.8078,492.7035,609.6467,1069.5813,1219.5909,1404.1512,1406.9843,1110.2197,1019.529,935.1625,1049.7075,996.4907,706.8972,1905.2127
102440,20180811,1,32484.2618,1953.7964,568.8919,752.545,1131.1444,1273.121,1435.9097,1656.2108,1519.9339,1296.8287,1110.6493,1160.0556,829.0127,634.9851,1184.5345,1872.3885,502.7953,613.5323,1115.9822,1283.5108,1456.9449,1366.6162,1128.3006,1036.6066,952.2123,1048.6821,985.7723,720.1252,1893.1715
102864,20180811,2,33015.7779,1944.4878,566.1815,764.3182,1131.5768,1300.6996,1444.7517,1675.0384,1519.7716,1319.1851,1142.1332,1186.7263,866.4589,628.4338,1211.2004,1954.0507,524.7239,628.8033,1140.604,1311.4334,1484.416,1398.4484,1133.7843,1087.1127,952.0599,1048.9135,990.6909,762.3188,1897.4543
103288,20180811,3,33523.5899,1962.3576,571.385,770.3932,1193.9273,1305.9504,1457.0481,1704.1582,1510.5126,1359.6406,1158.3796,1194.4957,858.7285,671.5272,1206.3165,1953.1803,524.4901,654.3924,1147.671,1355.1707,1517.6788,1431.0011,1162.7122,1081.317,968.8216,1060.9029,1008.8489,766.4175,1966.1655
103712,20180811,4,35573.985,2133.3458,621.1716,785.308,1295.1315,1480.1598,1513.1406,1781.9164,1647.3931,1468.9897,1236.5817,1261.9164,921.7236,699.3713,1293.0934,2014.7917,541.0345,661.0056,1274.0964,1517.8716,1597.9318,1452.5255,1264.8827,1167.1585,1017.4791,1081.6608,1024.8913,761.2792,2058.1345
104136,20180811,5,37720.8127,2331.3818,678.8344,797.9589,1341.5464,1576.3145,1587.0503,1914.1971,1710.5734,1587.7852,1368.9359,1371.8307,1009.317,706.1789,1283.2414,2072.5651,556.5485,709.2539,1424.6117,1628.2834,1676.7467,1572.1474,1370.1027,1264.8736,1097.5693,1148.0088,1079.8582,743.7646,2111.3315
104560,20180811,6,40454.019,2481.3438,722.4989,836.581,1360.3896,1699.168,1759.5151,2015.0512,1895.9775,1737.2893,1521.2629,1534.9474,1144.8745,752.064,1217.6333,2370.8493,636.6479,743.696,1539.2004,1796.1499,1815.2371,1653.2186,1486.6849,1330.6415,1166.8185,1286.0219,1111.3873,764.7441,2074.1233
104984,20180811,7,41124.3824,2600.118,757.0833,833.4013,1407.0959,1730.1805,1823.0637,2052.4235,1926.9085,1772.3659,1587.9604,1588.3403,1096.0663,718.0536,1268.185,2394.4072,642.9733,734.9951,1498.8452,1839.5056,1894.2466,1699.1844,1529.7133,1305.173,1232.5544,1307.7624,1045.6479,790.4657,2047.6638
105408,20180811,8,40558.6147,2520.987,734.042,858.7196,1326.0764,1744.1649,1832.8815,2114.9895,1912.0395,1766.3466,1516.0659,1528.0892,1142.1337,752.6336,1313.7464,2296.8245,616.7693,714.4974,1504.5721,1857.9917,1820.4369,1693.3852,1498.0594,1292.9132,1145.0297,1216.6248,1080.2292,762.2231,1996.1413
105832,20180811,9,42023.4475,2750.922,800.9925,861.2959,1462.5273,1747.548,1906.2185,2066.9938,1893.5512,1736.613,1484.6621,1506.2241,1167.2552,861.7812,1297.9861,2565.0702,688.8015,840.5111,1503.0973,1922.2721,1826.4338,1809.9708,1522.5086,1390.494,1212.6216,1233.6236,1139.9248,728.2326,2095.3122
106256,20180811,10,41684.3911,2761.1623,803.9743,893.7105,1441.3655,1754.1243,1820.2079,2072.2126,2007.0284,1878.3122,1452.1664,1501.9774,1154.2711,759.4162,1348.3138,2402.5705,645.1658,835.3276,1518.8549,1873.9619,1797.2459,1891.2773,1499.1721,1387.9871,1164.0369,1240.0244,1065.6739,708.5759,2006.2749
106680,20180811,11,40962.1266,2413.7159,702.808,860.577,1481.8926,1750.2924,1798.8267,1985.4437,1906.8553,1817.6463,1533.2313,1543.9182,1149.1811,760.0492,1236.6342,2628.2156,705.7585,817.2386,1503.2121,1734.7359,1729.2822,1833.5916,1468.2156,1354.103,1115.0484,1335.9956,1131.0191,700.9838,1963.6562
107104,20180811,12,39960.6123,2133.994,621.3601,781.3255,1443.9358,1646.9374,1747.3672,2105.9712,1911.263,1675.8727,1433.1717,1478.2782,1097.8437,743.0475,1257.3794,2660.9548,714.5499,853.1948,1422.8864,1764.3745,1706.4673,1748.3163,1466.7449,1443.7288,1125.6471,1279.1112,1027.8984,708.1528,1960.8372
107528,20180811,13,40143.1865,2164.5986,630.2717,822.7179,1461.8415,1699.3835,1817.7602,1939.2015,1898.1704,1759.0413,1509.9722,1566.5161,1043.5016,734.8856,1287.5165,2617.7459,702.9468,787.3849,1476.3711,1834.449,1678.9714,1746.2514,1400.738,1415.6121,1128.9034,1270.3597,1028.1188,671.784,2048.1724
107952,20180811,14,40253.0423,2420.3164,704.7295,817.6152,1422.8792,1641.68,1817.1026,2017.1138,1839.6838,1795.0068,1497.877,1515.6069,999.0803,746.6709,1218.3946,2685.5803,721.1627,805.1935,1431.988,1778.7984,1633.3167,1677.7326,1427.6999,1422.2424,1120.2583,1196.991,1023.6777,729.0067,2145.6363
108376,20180811,15,39302.0413,2278.6094,663.4681,744.9847,1340.7184,1586.2731,1749.0971,1951.6733,1807.8927,1839.0223,1479.9042,1589.134,908.2083,735.1307,1320.6728,2373.4801,637.3539,729.2277,1428.5233,1603.0256,1634.8475,1697.5964,1494.0828,1373.1095,1134.4347,1212.8025,1152.2492,716.1036,2120.4127
108800,20180811,16,38210.4586,2322.8526,676.3509,753.009,1251.5443,1498.7351,1659.4372,1881.6,1763.6348,1649.2658,1366.1065,1498.691,963.6759,776.9801,1334.5242,2478.8486,665.6485,729.9836,1302.0381,1598.328,1555.9482,1657.9414,1460.5393,1290.5627,1046.1236,1153.0065,1076.9168,719.91,2078.2559
109224,20180811,17,38040.9332,2223.9527,647.5535,692.4531,1288.6698,1413.4965,1647.5608,1838.8103,1775.8767,1702.8275,1326.8709,1374.726,960.7831,768.9461,1257.0128,2536.2974,681.0749,727.8643,1338.0136,1570.303,1613.8636,1680.7131,1531.1005,1349.1156,1077.8213,1204.7307,1103.612,745.5769,1961.3057
109648,20180811,18,37939.0747,2318.1641,674.9856,742.5996,1285.8708,1455.4406,1642.4585,1794.317,1733.6446,1731.0739,1323.5418,1348.0324,996.8023,756.2167,1326.0996,2398.3664,644.0365,708.7663,1298.8712,1538.7058,1573.6648,1664.9182,1488.5192,1347.2229,1111.6501,1190.8823,1159.4127,760.2138,1924.5968
110072,20180811,19,37019.1863,2442.0405,711.0554,717.1528,1203.3095,1493.0078,1527.2541,1834.4153,1589.0838,1631.2793,1233.2752,1245.101,904.7709,682.5527,1191.0308,2452.3017,658.5202,755.6557,1279.0994,1555.1331,1532.6199,1655.7577,1376.7818,1325.0952,1082.7938,1153.6709,1116.3242,704.307,1965.7972
110496,20180811,20,34888.4598,2179.528,634.6186,724.6495,1124.334,1293.1776,1525.2246,1638.6447,1542.817,1557.574,1136.2947,1243.3247,896.5126,642.8121,1245.7643,2257.0919,606.0999,689.1826,1194.0281,1444.496,1412.3086,1515.3245,1301.7658,1219.9391,1101.2276,1197.58,1009.1562,705.1474,1849.8356
110920,20180811,21,34695.7142,2285.8146,665.5663,705.2073,1094.0676,1269.5233,1548.9549,1633.1414,1571.3326,1508.674,1206.9619,1292.8696,849.778,655.9659,1223.2824,2282.4094,612.8987,651.3697,1124.6371,1379.7477,1402.6558,1515.0123,1252.7732,1168.833,1108.3444,1183.1855,1064.5531,750.7204,1687.4346
111344,20180811,22,34628.7198,2308.4009,672.1426,724.8554,1127.6432,1356.3814,1483.6706,1622.2754,1569.1315,1533.3536,1149.3708,1210.9637,851.9427,617.9293,1221.4278,2281.2969,612.5998,626.3223,1221.3994,1381.6408,1465.1814,1506.7474,1257.8997,1204.6604,1037.7394,1134.0366,1054.6151,737.0308,1658.062
111768,20180811,23,33654.1057,1951.7945,568.309,769.3631,1111.6968,1261.9013,1429.7489,1818.0084,1580.2555,1325.4466,1212.8243,1189.353,858.8987,620.1399,1163.2285,1975.5085,530.4861,612.5742,1137.4409,1271.047,1565.5244,1566.4773,1240.5113,1104.9188,994.4852,1176.4528,1026.1118,761.2558,1830.344
112192,20180812,0,32532.7698,1868.011,543.9131,743.0836,1099.913,1238.7577,1427.7386,1751.1088,1477.3366,1269.7737,1161.4978,1103.3309,794.8779,600.364,1157.9677,1921.536,515.9923,575.5367,1119.1983,1300.0695,1513.3453,1491.2238,1201.8779,1043.6152,950.3021,1157.8089,1015.7656,748.9423,1739.8801
112616,20180812,1,32957.5004,1971.7115,574.1083,722.5105,1128.9735,1229.7368,1437.5419,1765.2784,1471.8852,1299.3056,1132.9173,1131.1065,806.1264,605.7413,1160.1209,1940.1681,520.9958,585.1405,1147.9574,1285.927,1550.3635,1515.9873,1212.102,1053.505,969.6876,1153.9232,1007.7227,763.1864,1813.7683
113040,20180812,2,33174.4075,1964.633,572.0472,726.2049,1151.0351,1235.6107,1460.3952,1779.8833,1506.8981,1274.5984,1132.9869,1139.1789,817.0854,630.9753,1203.8667,1913.074,513.7205,570.8733,1169.3781,1318.5649,1551.4745,1526.8673,1201.946,1075.3584,962.6657,1154.6631,999.3324,767.7475,1853.3439
113464,20180812,3,33768.0156,2015.586,586.8833,766.7249,1166.9497,1281.439,1513.5203,1779.1573,1544.0776,1310.2956,1123.5715,1142.2308,832.7936,617.2941,1203.7054,1961.2069,526.6454,599.327,1198.769,1364.7927,1588.3333,1541.5016,1233.1908,1080.5852,970.9548,1169.0855,1034.9546,760.6411,1853.7993
113888,20180812,4,35739.6358,2166.4119,630.7994,831.7416,1198.3814,1417.1856,1563.9393,1868.3426,1638.1125,1401.5786,1189.6111,1233.5368,869.7363,625.4379,1321.0614,2131.3461,572.3332,640.0699,1313.3556,1479.3175,1632.8838,1617.3025,1291.5504,1141.8953,1024.8935,1194.9142,1035.1064,783.5435,1925.2473
114312,20180812,5,37598.1151,2317.3215,674.7403,835.1676,1284.4826,1476.6782,1668.1108,1948.0674,1758.9349,1502.0068,1258.2756,1292.6791,944.7123,637.6146,1347.8554,2227.629,598.1881,664.761,1404.581,1613.3274,1683.1247,1676.0858,1378.0331,1207.5945,1114.4001,1224.716,1036.2383,799.1393,2023.6496
114736,20180812,6,39539.1398,2489.2607,724.8041,881.7005,1360.7501,1526.8914,1762.4574,2049.1473,1883.6672,1586.726,1289.8546,1317.19,944.546,666.002,1330.8679,2451.6512,658.3449,705.1315,1521.0392,1803.8557,1785.2519,1785.732,1418.5127,1293.1482,1195.3067,1265.9705,1079.2664,790.2015,1971.8617
115160,20180812,7,39992.7231,2416.3788,703.583,894.5513,1346.5989,1571.6828,1728.1693,2070.3018,1940.2014,1607.9626,1337.6044,1409.7137,929.6812,690.993,1320.8163,2408.6502,646.7983,684.7677,1509.9985,1800.6524,1802.3875,1810.2836,1483.077,1326.0614,1186.7309,1290.4609,1136.8318,810.7629,2127.0229
115584,20180812,8,39130.2717,2388.3674,695.4271,845.3054,1383.7936,1534.1083,1676.8001,1885.4782,1807.6976,1584.4081,1360.3859,1344.4972,955.6571,703.5621,1281.2451,2272.0396,610.1138,703.7409,1532.3032,1753.4169,1742.7769,1800.0206,1417.7357,1316.0394,1174.4322,1318.9915,1106.1883,794.1903,2141.5501
116008,20180812,9,39178.6801,2419.35,704.4481,867.5403,1356.9001,1510.0075,1642.7421,1917.1414,1752.7384,1627.7769,1403.5639,1314.822,971.4347,690.6117,1259.6732,2319.836,622.9487,773.6607,1517.5113,1758.0394,1725.6827,1774.9192,1486.4659,1272.8813,1144.6009,1336.4524,1094.6275,786.3292,2125.9743
116432,20180812,10,39604.0522,2368.359,689.6014,840.5109,1344.4783,1597.1519,1759.0072,1950.8562,1681.327,1575.1656,1312.3887,1334.4524,964.6299,793.619,1215.3638,2215.311,594.881,753.1609,1590.8379,1833.6241,1764.0836,1791.3454,1454.7444,1316.2762,1226.8876,1371.9661,1101.9364,816.6768,2345.4086
116856,20180812,11,40044.2186,2414.0253,702.8977,799.6235,1376.046,1681.8825,1774.7898,1967.0189,1717.9293,1643.7732,1266.7626,1228.3442,995.2502,784.0149,1142.8288,2412.658,647.8746,720.7632,1617.3995,1863.7837,1766.8861,1846.933,1424.2978,1350.5519,1230.6919,1385.316,1043.0532,853.4505,2385.3728
117280,20180812,12,39771.8939,2533.7793,737.7669,845.3474,1337.7837,1652.8242,1756.498,2029.5745,1748.1536,1717.6578,1309.6259,1316.0765,963.7976,742.6454,1075.2962,2428.8978,652.2352,785.696,1578.2097,1851.8959,1703.4875,1739.1147,1468.0665,1283.8534,1197.0739,1261.952,1053.7705,813.1703,2187.6435
117704,20180812,13,39400.6476,2539.648,739.4758,800.0036,1456.8699,1661.1897,1680.0867,1933.5799,1692.551,1726.0358,1312.5235,1254.1859,1005.6576,791.1011,1164.0236,2445.1901,656.6103,761.8946,1658.1896,1693.4018,1619.4424,1759.1729,1418.0841,1343.4738,1146.6713,1199.5463,1029.8451,791.7527,2120.4407
118128,20180812,14,38683.5451,2395.5108,697.507,829.2803,1383.494,1655.3947,1746.9469,1909.2949,1697.0558,1582.4998,1305.1526,1352.6964,943.3881,776.3999,1270.5586,2215.6648,594.9754,694.058,1529.2165,1783.539,1595.0149,1692.1876,1376.8058,1304.8944,1187.5458,1229.2241,1024.7586,774.3616,2136.1171
118552,20180812,15,38424.179,2570.4576,748.4467,762.9648,1382.9071,1533.5368,1704.5463,1769.6026,1593.2302,1585.2097,1322.4367,1348.502,909.8009,749.8976,1275.3206,2652.8868,712.3833,768.4464,1489.3782,1626.9115,1492.8334,1603.5772,1309.5437,1265.1643,1145.8408,1258.6274,1043.3367,794.2764,2004.1124
118976,20180812,16,38005.2553,2739.4903,797.6639,773.4342,1369.3972,1552.5557,1630.4427,1782.7572,1582.8364,1587.7395,1246.3381,1359.7532,946.0647,653.3737,1328.8864,2664.261,715.4374,686.7269,1408.4485,1647.371,1486.6205,1540.8237,1205.3892,1175.5334,1153.0424,1196.8646,1018.0986,743.4194,2012.4851
119400,20180812,17,38173.8948,2366.6541,689.1045,764.1785,1379.6581,1522.4249,1760.2467,1871.2898,1738.2485,1534.2732,1284.8505,1349.7394,973.3588,621.2116,1256.9278,2670.25,717.0455,629.7921,1394.0277,1672.0031,1558.3684,1608.2392,1303.8593,1247.4729,1100.2352,1211.5267,1037.9625,796.9422,2114.0034
119824,20180812,18,38499.9029,2414.7007,703.0945,733.5102,1435.3877,1582.4428,1852.7421,1819.0154,1711.0122,1548.8808,1325.4354,1362.3145,1048.395,647.9375,1212.1188,2385.6437,640.6204,622.4959,1527.9727,1775.4934,1642.7861,1685.6189,1331.0075,1283.3566,1117.3894,1222.0832,998.9056,816.6957,2052.8496
120248,20180812,19,36878.9489,2050.3854,597.0156,686.6902,1328.3587,1520.1705,1726.0649,1710.3396,1746.5452,1453.5206,1266.364,1330.0099,1005.2145,643.6052,1200.7726,2512.5408,674.6959,605.2519,1387.1612,1655.2673,1613.5512,1595.1757,1253.5389,1268.0207,1040.6111,1210.53,979.8847,817.1125,2000.5516
120672,20180812,20,35307.5028,2148.12,625.4736,709.4397,1255.9172,1440.3306,1556.4409,1667.7781,1574.7705,1402.6349,1208.4411,1177.9187,1011.8169,589.0359,1157.9777,2373.1339,637.261,571.8422,1286.7887,1555.357,1535.421,1505.0024,1214.5341,1117.3643,1083.2212,1215.266,1081.2209,689.5703,1915.4237
121096,20180812,21,34912.2791,2165.9384,630.6618,720.8361,1265.6617,1410.42,1578.4259,1698.4051,1619.5678,1415.1393,1223.206,1184.2219,973.366,601.5161,1153.7691,2267.4983,608.8946,575.5864,1233.3155,1518.0615,1541.7086,1519.268,1177.0729,1143.7966,1060.0638,1143.6795,1011.0185,701.9206,1769.2585
121520,20180812,22,35659.997,2129.3029,619.9941,746.2108,1357.3603,1561.9989,1566.0581,1741.2363,1614.5225,1441.0353,1219.8579,1261.0536,980.9804,585.1094,1160.4935,2341.2917,628.7107,609.3584,1295.6923,1547.7868,1644.9585,1578.0867,1229.2595,1114.2031,1087.5801,1105.9459,1026.806,679.3551,1785.7494
121944,20180812,23,33764.8642,2017.7492,587.513,770.1808,1231.1004,1342.8354,1482.3727,1735.7202,1581.157,1330.0382,1143.9506,1169.758,914.0844,609.3929,1235.1405,1962.5894,527.0167,552.3418,1203.5362,1330.9644,1527.9343,1536.6753,1219.7,1104.2443,954.6647,1118.1557,1045.1776,699.0733,1831.7977
122368,20180813,0,37151.1093,2178.7395,634.3891,869.3387,1318.2697,1452.1075,1545.4232,1878.6212,1627.2602,1434.763,1208.3099,1240.9738,1016.8987,717.0786,1415.7409,2216.648,595.2396,673.9493,1312.4574,1556.0542,1628.5519,1663.6189,1321.3436,1219.4085,1079.5502,1241.5444,1202.269,779.5916,2122.9689
122792,20180813,1,37784.5016,2236.6421,651.2487,888.0653,1370.3799,1480.3478,1627.2712,1887.2978,1646.9078,1461.6242,1249.8657,1296.9899,1013.3099,723.783,1469.0431,2142.4363,575.3112,702.8786,1333.5701,1555.8196,1668.0079,1680.8639,1336.1641,1267.822,1095.76,1247.4426,1198.1319,812.0637,2165.4542
123216,20180813,2,37841.8941,2243.425,653.2239,941.2642,1364.6094,1494.2887,1653.2522,1891.6706,1673.0846,1495.3424,1235.3345,1278.7046,1000.799,730.3556,1437.324,2176.715,584.5162,706.8438,1332.2592,1533.6992,1641.6041,1672.6513,1331.1413,1261.8873,1094.556,1233.539,1182.4622,816.1771,2181.1648
123640,20180813,3,38092.4717,2225.665,648.0525,977.9513,1322.2554,1491.7232,1645.0966,1904.6724,1687.1786,1463.4062,1273.8739,1318.9317,1017.8581,751.6996,1518.2906,2195.0872,589.4497,720.1153,1351.0412,1578.4357,1653.4604,1703.6009,1298.9103,1271.6261,1094.8735,1228.7466,1183.4699,827.7865,2149.2124
124064,20180813,4,39761.1024,2338.4799,680.9012,993.262,1400.6926,1577.7152,1749.2554,2014.016,1783.4134,1589.2779,1339.0073,1401.4307,1057.3759,759.7281,1586.0264,2171.0193,582.9866,768.2608,1462.105,1680.7371,1706.7752,1732.1533,1349.6468,1351.8325,1147.8761,1265.5887,1232.3181,855.5949,2183.6274
124488,20180813,5,41519.8872,2493.1961,725.95,1062.5719,1453.8086,1566.9914,1793.3908,2149.2986,1862.7295,1654.9347,1489.5578,1543.1635,1200.4178,788.8562,1491.212,2301.3327,617.98,793.7774,1535.506,1725.7453,1774.7181,1770.4503,1456.0554,1433.2658,1254.8362,1309.1578,1275.5891,850.8371,2144.556
124912,20180813,6,43357.4942,2549.759,742.4201,1088.8896,1521.1793,1686.6558,1936.3877,2239.282,1936.2459,1915.0336,1625.42,1638.396,1317.7208,831.1941,1483.4799,2379.4082,638.9458,817.3811,1544.1001,1833.2932,1932.6911,1840.0179,1501.5869,1524.4029,1246.5226,1335.1146,1309.7943,878.0935,2064.0785
125336,20180813,7,45801.6885,2601.7423,757.5557,973.3792,1603.7403,1873.4216,2079.0002,2519.7306,2227.7005,2148.7113,1863.6688,1781.7409,1228.4965,857.4967,1546.4841,2356.8562,632.8901,830.417,1635.4298,2087.2561,2101.9074,2052.2013,1562.2338,1503.0442,1299.7128,1349.1434,1290.8434,883.7723,2153.1119
125760,20180813,8,48262.7123,2420.3276,704.733,968.8016,1643.4123,2097.676,2495.9013,2900.9489,2490.4642,2490.1936,2010.2793,1937.3789,1368.7537,864.4956,1568.0442,2504.0191,672.4074,845.1877,1671.2641,2307.4437,2288.53,2069.3749,1551.2952,1530.5325,1252.6621,1320.7622,1266.2948,872.4318,2149.0967
126184,20180813,9,48297.6711,2362.41,687.8688,999.2583,1659.4068,2139.1247,2621.144,2936.3046,2597.5451,2405.5701,1909.8411,1931.4707,1301.0607,886.6238,1528.5861,2655.4331,713.0671,827.3114,1700.3916,2323.4684,2249.6806,2033.8452,1599.9831,1527.8073,1328.4286,1349.1236,1210.8104,758.5158,2053.5904
126608,20180813,10,49621.6889,2345.7492,683.0179,1048.6341,1696.0383,2253.4848,2602.2033,2990.8075,2619.7851,2502.0534,1875.1927,1902.7034,1336.2809,922.6995,1392.4715,2899.612,778.637,885.5124,1770.9285,2452.472,2355.6904,2097.7505,1745.0042,1578.4979,1304.7874,1386.3609,1245.4806,752.4404,2197.3914
127032,20180813,11,48823.2829,2349.106,683.995,1019.9005,1754.6855,2146.1357,2506.8663,2744.4138,2481.3714,2346.6843,1863.901,1921.6941,1315.2028,857.4951,1364.4183,3218.4172,864.2456,801.8205,1721.8122,2309.7765,2180.6592,2077.8556,1714.8638,1520.3712,1382.4497,1361.0236,1179.0015,838.3554,2296.7609
127456,20180813,12,48073.0667,2147.5699,625.3132,994.9535,1874.6729,2243.9337,2626.7873,2776.1437,2515.9109,2345.1905,1890.7687,1939.9574,1305.4788,811.8934,1423.0503,2839.2453,762.4263,797.0642,1776.0768,2346.875,2232.4146,2139.5138,1602.6711,1512.8647,1290.7381,1344.0674,1148.7236,768.2505,1990.5108
127880,20180813,13,48453.4768,2400.3701,698.9221,975.719,1745.0634,2351.7742,2542.4931,2846.193,2464.3071,2625.0433,1841.4313,1942.5563,1280.1674,819.3572,1414.1784,2482.9833,666.7586,831.4973,1798.2451,2323.2327,2238.5095,2153.3894,1718.1006,1539.5828,1307.1999,1347.9507,1216.3062,800.7442,2081.4007
128304,20180813,14,48711.2607,2274.8889,662.3852,1012.2744,1810.3296,2387.8036,2565.109,2861.4632,2508.4145,2489.184,1939.3299,1943.8816,1254.7934,858.3893,1521.6546,2462.8479,661.3516,888.6454,1743.153,2386.539,2274.2872,2084.5854,1761.3788,1529.2417,1354.8779,1341.1489,1238.5939,838.9046,2055.8031
128728,20180813,15,48394.3375,2534.4216,737.9539,946.927,1741.7961,2285.9161,2492.3115,2852.7109,2528.0744,2348.7894,2014.0322,1891.8984,1220.4325,871.2031,1460.653,2626.311,705.2464,851.0547,1633.4909,2368.7738,2313.7671,2052.5928,1668.381,1549.1998,1243.8418,1374.393,1192.9436,894.9487,1992.2715
129152,20180813,16,46958.7221,2371.3929,690.4844,856.6174,1665.1139,2190.3299,2460.1387,2813.8773,2398.4133,2205.0951,1952.6266,1837.7314,1201.1424,932.4864,1466.8616,2427.6292,651.895,782.779,1642.4545,2305.8311,2224.3535,1992.013,1670.051,1503.1568,1177.5257,1362.4795,1215.9475,791.2488,2169.0472
129576,20180813,17,45533.4496,2312.8997,673.4528,852.1877,1545.42,2077.7289,2388.8801,2561.0279,2312.162,2211.4447,1761.4505,1703.174,1243.2004,894.3172,1626.845,2474.3589,664.4425,776.5214,1537.0325,2153.7454,1985.1706,1951.0556,1625.339,1450.3684,1209.0014,1248.937,1165.2729,867.665,2260.3478
130000,20180813,18,42010.051,2313.4945,673.6262,933.5131,1457.6547,1770.3107,1922.7191,2096.5564,2020.5962,1969.7703,1518.5333,1546.8142,1132.7128,829.0321,1437.1563,2522.8883,677.4747,841.7529,1373.2882,1727.2622,1742.9396,1839.0338,1589.8703,1384.6809,1265.8184,1302.1259,1200.498,798.8866,2121.0405
